,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
55,0.49936997393378074,130.2512118492313,5.867232370376587,0.48233804001715397,0.04253101348876953,0.001750900418854774,175,10,1,log2,76,True,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 76, 'bootstrap': True}",-5.954936659803171,-3.4508402444491675,-6.953990204975668,-2.701480267527718,-4.819820433152379,-4.776213561981621,1.5617383571689774,58,-1.4002460370682082,-1.5899885087392165,-1.2942547427660511,-1.6394156382083938,-1.4661162907206322,-1.4780042435005003,0.12533607231090751,0.48947368421052634,0.5173867228661749,0.4868282402528978,0.49420442571127504,0.5089567966280295,0.011818840331535975,104,0.9270284510010537,0.9170397682380826,0.9204635238346063,0.9278377666578878,0.9238872794311298,0.923251357832552,0.0040512180560029,118.49986861011328,121.2676399395309,132.27033103649885,142.38896036027623,136.82925929973737,130.2512118492313,9.093636474493554,408,72.66724067386308,72.8886035359502,68.95185896250516,70.41455084663343,71.36616053051439,71.25768290989325,1.461931484378553
383,0.49936930841328825,142.52360078921504,37.06238870620727,3.347082637225619,0.04489941596984863,0.0015672302522906285,136,2,1,auto,57,True,"{'n_estimators': 136, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 57, 'bootstrap': True}",-6.0259949991589075,-3.481444564163351,-7.395379597308386,-2.738541822495122,-4.851322544630724,-4.898536705551298,1.6841225512976337,239,-0.671908576133003,-0.7413955717844498,-0.6046868182348307,-0.761405108030627,-0.6982598817294361,-0.6955311911824694,0.05524687886034349,0.4926315789473684,0.5089567966280295,0.48998946259220233,0.5110642781875658,0.49420442571127504,0.008817559385656457,105,0.9433614330874605,0.9338951804055834,0.9404793257835133,0.9423228864893337,0.9433763497498024,0.9406870351031387,0.003556213182563269,132.86438761570955,127.36662695540547,141.72212426567518,152.72393335580614,157.94093175347882,142.52360078921504,11.536182194109987,277,59.07065203750037,57.68700368055395,57.623249460727436,55.47955107534531,56.0099437549906,57.174080001823526,1.2875147279458559
435,0.49936930841328825,146.66825414598918,3.9235042572021483,0.5171265449310263,0.019324064254760742,0.001043871013865117,61,5,2,log2,100,False,"{'n_estimators': 61, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 100, 'bootstrap': False}",-6.147615979568944,-3.5371603896413575,-7.055837086147054,-2.7719491426984826,-4.927520236097767,-4.8880165668307205,1.5868302227616715,224,-0.22907317430932486,-0.2925219467802747,-0.2366118145915144,-0.285439637894986,-0.2647619563289793,-0.26168170598101587,0.025364792589951585,0.4926315789473684,0.5047418335089568,0.49631190727081137,0.49631190727081137,0.5068493150684932,0.005457232399549447,105,0.9736564805057956,0.9710297603371082,0.9699762970766395,0.9739267843033974,0.9731366868580458,0.9723452018161973,0.0015613711594038254,137.07008919211395,129.83092981796668,143.8623692396974,169.7906023649818,152.78728011518604,146.66825414598918,13.824461776779808,247,29.169900067582756,29.1690648822718,24.745606579102734,27.063919953952176,28.212489137915174,27.67219612416493,1.6559333311669935
403,0.49936864289279576,150.54873249970373,2.8996684551239014,0.3806104268428123,0.014219713211059571,0.0006113589325708835,52,2,4,log2,105,False,"{'n_estimators': 52, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 105, 'bootstrap': False}",-6.062999290851847,-3.5271787836424577,-7.06614859423054,-2.702222903464378,-4.884463404341314,-4.848602595306107,1.5966629112436426,158,-0.8224213110064814,-0.9485494181621256,-0.7572891598644912,-0.9763575693869814,-0.8825721801882792,-0.8774379277216717,0.08041250482435143,0.4957894736842105,0.49841938883034775,0.4994731296101159,0.48366701791359323,0.5194942044257113,0.011535178429270525,107,0.9436248682824026,0.9402159599683961,0.9404793257835133,0.9457466420858572,0.9415327890439821,0.9423199170328302,0.002091856797186437,136.33512605281211,134.9537897124548,150.36119586741785,174.01887555872446,157.0746753071095,150.54873249970373,14.41318537651941,233,56.7703475235468,60.792754850221456,57.684246634978194,55.03622209579429,58.4519643302991,57.74710708696797,1.9015626283568536
124,0.49916366258111033,123.79012327355308,31.03937087059021,1.3051151812164399,0.029064655303955078,0.0016440014221058817,163,5,1,auto,24,True,"{'n_estimators': 163, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 24, 'bootstrap': True}",-5.996367871590362,-3.450571704215146,-7.335232906233139,-2.6831855837747947,-4.784409772459692,-4.849953567654627,1.6821610048870046,159,-2.4136143003726835,-2.6065942345479987,-1.5534521444672107,-2.614484804805746,-2.372776682800627,-2.312184433398853,0.39184098061197475,0.46842105263157896,0.5036880927291886,0.5142255005268704,0.4910432033719705,0.5184404636459431,0.018055328377177996,108,0.7802950474183351,0.7829865683434291,0.8675269949960495,0.8224914406110087,0.8201211482749539,0.8146842399287552,0.03184408285195202,118.46648312681221,112.30079897936332,138.45302699202688,120.3230614556959,129.40724581386706,123.79012327355308,9.153349615173994,450,95.00527686551071,95.14552667844637,83.68112738571213,91.02521716731431,92.37982551058698,91.44739472151409,4.188013245353445
95,0.4991590039376629,118.03395098286508,5.396925926208496,0.12846414544230358,0.006774806976318359,0.0001932699061675479,46,10,4,,14,True,"{'n_estimators': 46, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 14, 'bootstrap': True}",-5.893009928996486,-3.4379866841013964,-6.9566061400378665,-2.6840399337679153,-4.867339825004044,-4.767796502381542,1.5605984331944711,42,-3.365950935464014,-3.6416696721441197,-2.7532092699047133,-3.8306864793030204,-3.4925214426288376,-3.416807559888941,0.3662077028738382,0.4905263157894737,0.4994731296101159,0.5089567966280295,0.5163329820864068,0.48050579557428874,0.01275544141851912,109,0.6361959957850368,0.6668422438767448,0.7292599420595207,0.6863313141954175,0.6639452199104556,0.6765149431654351,0.030840144683950157,118.47080597809293,105.69807613313186,121.69862807661156,121.5199512081581,122.78229351833096,118.03395098286508,6.332352851846203,471,105.7578190255553,100.33552973915715,100.32194658351297,102.41130491724944,104.00337913567319,102.5659958802296,2.111325240727219
75,0.49894714658088846,145.2049446033459,23.143822717666627,1.684673699343653,0.02585129737854004,0.0009658490471425846,94,2,2,auto,95,True,"{'n_estimators': 94, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 95, 'bootstrap': True}",-6.016046521218128,-3.577199801133231,-7.158609631203155,-2.71577835266795,-4.909122048809413,-4.875351271006376,1.6040291323446787,204,-0.8960291254706978,-1.0166368582883416,-0.8441808048504159,-1.0728343918388543,-0.9576309350402211,-0.9574624230977061,0.08175464321696639,0.4957894736842105,0.4857744994731296,0.48472075869336145,0.5026343519494204,0.5258166491043204,0.014976283194175922,110,0.9417808219178082,0.9370555701869897,0.9352120094811693,0.9436397155649197,0.9378456676323413,0.9391067569566458,0.003119779110977498,137.09850014061408,141.03224278671692,145.12731701440723,156.67975300186833,146.08691007312294,145.2049446033459,6.566292701259953,255,60.45862931408804,60.56173529473935,58.49630464411132,58.59939194911373,59.5883349636328,59.54087923313705,0.8791130455144525
441,0.4989467029005602,114.98509135670615,2.545647144317627,0.029579746874987,0.003978300094604492,0.00013435028882702622,29,10,2,auto,10,True,"{'n_estimators': 29, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-5.825667117715933,-3.413269293356402,-7.124075584237352,-2.6939851680113667,-4.8408227240951325,-4.779563977483237,1.600701047831061,59,-3.670654816698312,-4.2278562925266,-3.23242586523756,-4.321970227270644,-3.8690016412724364,-3.8643817686011106,0.39456828710972475,0.4978947368421053,0.5184404636459431,0.47418335089567965,0.5079030558482613,0.49631190727081137,0.014707109500090985,111,0.5629610115911485,0.5596523571240453,0.6247037134579931,0.5870424018962339,0.5704503555438504,0.5809619679226543,0.023828302146080792,112.41091084941598,106.1265746758769,126.61962942319008,111.91628981317898,117.85205202186886,114.98509135670615,6.900713085736159,483,102.6322479568867,103.89597193385809,104.13199546789282,103.69649286576762,104.93549226746832,103.85844009837471,0.7437817728086962
111,0.4989462592202319,148.91585777221997,1.6687882900238038,0.10998222391578744,0.014136552810668945,0.0003473324215068791,53,5,2,log2,86,True,"{'n_estimators': 53, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 86, 'bootstrap': True}",-5.97240687341897,-3.47743536002548,-6.89545178053008,-2.776788422697627,-4.85657806542017,-4.795732100418466,1.523885058490995,77,-1.1941198613452253,-1.3876784714665962,-1.117263213851603,-1.4477811172730926,-1.284959551817943,-1.2863604431508922,0.12118262027280846,0.5,0.5321390937829295,0.4815595363540569,0.47629083245521603,0.5047418335089568,0.019758693333334847,112,0.9243940990516333,0.9236239136160126,0.9173031340531999,0.9167764024229655,0.9202001580194891,0.9204595414326601,0.0031333590677312443,132.76708271385124,138.84632239393133,141.26232480175707,178.70231437647192,153.00124457508818,148.91585777221997,16.276845074623004,237,71.03143581035418,75.10730474534026,72.25984610344052,70.63808756420853,70.54766069881705,71.91686698443212,1.708245813955856
343,0.4989453718595751,176.31757476531675,2.6276440143585207,0.23702373522932266,0.0035697460174560548,0.00011257857699608751,12,10,4,,90,True,"{'n_estimators': 12, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 90, 'bootstrap': True}",-6.280104980438835,-3.805561171032947,-7.496953933599089,-2.857471713058584,-5.251469710322348,-5.138312301690361,1.6648210014991855,303,-1.7090501323047318,-1.956424659103112,-1.606257953501459,-2.0956922856442475,-1.8237922501678758,-1.8382434561442849,0.17376059522171597,0.5042105263157894,0.48366701791359323,0.5079030558482613,0.49736564805057953,0.5015806111696522,0.008376515584916472,113,0.850895679662803,0.8422438767447985,0.8385567553331578,0.8480379246773769,0.8504082170134316,0.8460284906863136,0.0048385842572318686,153.50708847020235,170.42083924912964,164.8019044433796,207.9986380993418,184.85940356453037,176.31757476531675,18.78485055006076,183,117.8680821332785,120.06936468821883,111.78354795468033,111.00447904329923,109.615166172584,114.06812799841218,4.120403212134334
459,0.49894404081859023,411.50644375231695,61.85277252197265,7.728664751654916,0.03640422821044922,0.002093671302428925,151,5,4,,43,False,"{'n_estimators': 151, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 43, 'bootstrap': False}",-9.399645722492467,-6.341401943731403,-11.709484088386736,-5.120701637723444,-7.813146905873699,-8.07687605964155,2.313696235801354,393,-1.7473991853612891,-1.4952418551792444,-1.1601596490410457,-1.4797953573166391,-1.5055868451726548,-1.4776365784141745,0.18690066254526155,0.5105263157894737,0.4857744994731296,0.4857744994731296,0.5089567966280295,0.5036880927291886,0.010988940253096829,114,0.7402528977871443,0.8346062681063998,0.8298656834342902,0.8438240716355017,0.8074795891493284,0.811205702022533,0.03743774507512447,294.73285676966276,372.11112457426424,423.0771991936207,553.1034447810703,414.507593442967,411.50644375231695,84.1197500842948,108,170.65800568786625,172.1668435876125,151.5264203424245,155.18265327265144,157.0488554784226,161.31655567379545,8.44601929442517
319,0.49873972602739725,135.93190438414018,32.07126231193543,3.0950566557766916,0.034366178512573245,0.0015307036906390646,149,5,4,,67,True,"{'n_estimators': 149, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 67, 'bootstrap': True}",-6.020714535860979,-3.495033204233757,-7.0825728589283345,-2.7274326439827985,-4.9058295152222815,-4.84631655164563,1.5936894546409959,154,-1.4405828799575444,-1.652479055946595,-1.3165598897942883,-1.6826922702020022,-1.5364216200165115,-1.5257471431833884,0.1355130648863401,0.48,0.49841938883034775,0.49841938883034775,0.5142255005268704,0.5026343519494204,0.011012355663912845,115,0.9359852476290832,0.9323149855148801,0.9304714248090598,0.9325783513299973,0.9367922043718725,0.9336284427309787,0.0023815348419191423,121.31915261065835,122.01760267731126,140.2733061469416,156.98868207687383,139.06077840891587,135.93190438414018,13.260209765401415,343,69.63600423970632,64.96824831171615,61.653548671389935,63.79619724770483,66.09469359811474,65.2297384137264,2.6486176176080676
66,0.4987379513060839,138.55972804819885,6.186371469497681,0.7765376674743785,0.02911038398742676,0.0015745673541034066,110,2,4,log2,62,False,"{'n_estimators': 110, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 62, 'bootstrap': False}",-6.083568425056862,-3.5353890766583316,-7.015136971263782,-2.701287282285493,-4.920359414536079,-4.851148233960109,1.5849051228181197,161,-0.8063972686025421,-0.9619848756849262,-0.7469042616488581,-0.9574854171313105,-0.877892871999715,-0.8701329390134704,0.08411301073120382,0.4884210526315789,0.48893572181243417,0.49420442571127504,0.4994731296101159,0.5226554267650158,0.01261476179000058,116,0.9496838777660696,0.9491703976823809,0.9528575190940216,0.9541743481696076,0.9525941532789044,0.9516960591981967,0.0019352167062889293,131.47562475759395,127.66413035500443,138.89929075379007,149.87488105220893,144.88471332239692,138.55972804819885,8.21038363997581,316,53.911259241438536,53.12667147513116,49.59041542647696,45.89643344457196,51.448365794323045,50.79462907638833,2.8643193953813517
210,0.4987355110642782,140.62145217584265,31.925368881225587,2.712074940204289,0.03273839950561523,0.001190227139492029,121,5,1,,52,True,"{'n_estimators': 121, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 52, 'bootstrap': True}",-6.053878700432519,-3.5206060995250255,-7.308090508579584,-2.7065937709865966,-4.896471567665912,-4.897128129437927,1.663975094921639,236,-0.8553931956329419,-1.0158764739507757,-0.7584435920176108,-0.9921694252946688,-0.9463839402312866,-0.9136533254254567,0.09504730111543871,0.5,0.48998946259220233,0.4952581664910432,0.5163329820864068,0.49209694415173866,0.009422587526283742,117,0.9399367755532139,0.9325783513299973,0.9323149855148801,0.94548327627074,0.9365288385567553,0.9373684454451172,0.004932224599464966,127.03835560152893,128.88117525861472,146.1204045044181,153.0077229639388,148.0596025507127,140.62145217584265,10.59546012580385,296,61.14045098441454,66.2942580452368,57.31922649963291,56.030148581318215,61.586758157989166,60.47416845371832,3.6127054259653533
379,0.4987332926626366,412.1085333229231,61.39063949584961,7.715277006181586,0.03599996566772461,0.002012657227712492,150,2,4,auto,43,False,"{'n_estimators': 150, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 43, 'bootstrap': False}",-9.389526667695337,-6.341228065864172,-11.700240769555972,-5.12497681847556,-7.813262648141679,-8.073846993946544,2.3085689369262794,380,-1.7473991853612891,-1.4952418551792444,-1.1601596490410457,-1.4797953573166391,-1.505586845172655,-1.4776365784141745,0.18690066254526158,0.5105263157894737,0.4857744994731296,0.4857744994731296,0.5079030558482613,0.5036880927291886,0.010803431278134577,118,0.7402528977871443,0.8346062681063998,0.8298656834342902,0.8438240716355017,0.8074795891493284,0.811205702022533,0.03743774507512447,294.7130440854063,373.521959841127,422.59272902605744,554.247385384844,415.46754827718024,412.1085333229231,84.37449751301298,107,170.65800568786625,172.1668435876125,151.5264203424245,155.18265327265144,157.0488554784226,161.31655567379545,8.44601929442517
269,0.4987332926626366,411.3106726355469,52.069174671173094,6.479720253721318,0.030468845367431642,0.0017760898146703384,127,5,4,auto,43,False,"{'n_estimators': 127, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 43, 'bootstrap': False}",-9.397690993615061,-6.339324034049321,-11.707124300389156,-5.12127803416074,-7.813180326818528,-8.07571953780656,2.3128955817727506,387,-1.7473991853612891,-1.4952418551792441,-1.1601596490410457,-1.4797953573166391,-1.5055868451726548,-1.4776365784141745,0.18690066254526155,0.5105263157894737,0.4857744994731296,0.4857744994731296,0.5079030558482613,0.5036880927291886,0.010803431278134577,118,0.7402528977871443,0.8346062681063998,0.8298656834342902,0.8438240716355017,0.8074795891493284,0.811205702022533,0.03743774507512447,294.6009125461677,371.62391150094606,422.46164869387667,552.768582069741,415.0983083670032,411.3106726355469,84.07762806175685,109,170.65800568786622,172.1668435876125,151.5264203424245,155.18265327265144,157.04885547842258,161.31655567379545,8.446019294425167
284,0.49872952137984583,447.6919659950004,116.40538296699523,25.222207320914276,0.08006844520568848,0.004540246575841317,200,2,1,,105,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 105, 'bootstrap': False}",-9.884025069313259,-7.275069137894721,-12.39603674349407,-5.706159473531724,-9.531623995726088,-8.958582883991973,2.298407490612744,492,-1.2272040982615885e-10,-3.787252196472341e-11,-1.5203793361793663e-10,-1.3763187474268523e-10,-1.0922988768967468e-10,-1.1189852556823576e-10,3.969247121266331e-11,0.5284210526315789,0.48366701791359323,0.4910432033719705,0.505795574288725,0.48472075869336145,0.01681499366029627,120,1.0,1.0,1.0,1.0,1.0,1.0,0.0,347.5271072393455,388.6952839637797,435.67803940671894,596.3177839659783,470.2416153991793,447.6919659950004,85.15405135176542,7,0.00025851511573345777,0.00011326394287192899,0.0007763962324509501,0.0020135258243031817,0.0003231724025571156,0.0006969747035833269,0.0006945945371677814
261,0.49852964339193606,127.88169144877938,4.454144620895386,0.3456286125519922,0.0338320255279541,0.00120195488842159,145,10,2,log2,81,True,"{'n_estimators': 145, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 81, 'bootstrap': True}",-5.906462488419206,-3.475994543871292,-6.909805007298815,-2.6861290776707802,-4.819964972594488,-4.759671217970917,1.542027475634627,33,-1.6621165877437096,-1.8992857533504761,-1.5487525690860933,-1.9535804930202232,-1.761818845450594,-1.7651108497302193,0.14896527924383707,0.4768421052631579,0.5005268703898841,0.5152792413066386,0.5026343519494204,0.49736564805057953,0.012434554865931724,121,0.9199157007376185,0.9225704503555439,0.9225704503555439,0.9225704503555439,0.9180932314985515,0.9211440566605603,0.0018395754598188564,119.99782965324242,121.90813400768225,121.40638922866158,146.1303192593593,129.96578509495137,127.88169144877938,9.76856250888699,427,74.86164459949273,75.82416838562858,71.5065345126641,70.94872653472454,74.50263639954957,73.5287420864119,1.9359692588440687
392,0.4985294215517719,140.75905414037874,38.81367816925049,3.098186727211944,0.0459104061126709,0.0010499426636187087,145,2,1,auto,48,True,"{'n_estimators': 145, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 48, 'bootstrap': True}",-6.045684327003131,-3.5509190061184697,-7.291674717304724,-2.7538350550603847,-4.859002298995689,-4.900223080896479,1.6407574221765686,241,-0.7242883476681473,-0.8547540385936894,-0.6152220779073723,-0.7977143896432757,-0.7436267476534109,-0.7471211202931791,0.08009422892268901,0.47789473684210526,0.5089567966280295,0.4994731296101159,0.4815595363540569,0.5247629083245522,0.01738725844306087,122,0.9438883034773445,0.9352120094811693,0.9410060574137477,0.9457466420858572,0.9370555701869897,0.9405817165290218,0.003976367695425129,128.612719386564,130.16996555498298,139.03153086559763,151.8183359297817,154.1627189649673,140.75905414037874,10.626500139870412,294,63.531631532286646,63.10725536892754,58.03839350091613,55.888040064995835,60.6235907382076,60.237782241066746,2.932225612392149
141,0.498528090510787,113.7287549219288,4.947662115097046,0.08426959904689281,0.024289798736572266,0.001741900584946531,187,5,2,log2,14,False,"{'n_estimators': 187, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 14, 'bootstrap': False}",-5.883174152748702,-3.426676719628977,-7.010404402078261,-2.6669215255995473,-4.832601275614202,-4.763955615133938,1.5804911471463055,38,-3.074370771111596,-3.6614080530118347,-2.333641335118068,-3.796574900739449,-3.4019569572064263,-3.2535904034374754,0.5218402051978509,0.4842105263157895,0.4952581664910432,0.5005268703898841,0.5152792413066386,0.49736564805057953,0.010016311636890185,123,0.6454162276080084,0.6615749275744008,0.777719252041085,0.6357650776929155,0.6349749802475638,0.6710900930327947,0.05416940348687359,112.43241059520335,103.2277403418021,125.45794002238728,113.9737776737511,113.55190597650011,113.7287549219288,7.065648033191204,485,95.90170729350541,96.47519785955276,90.98450838544264,98.86622663711675,98.91195929210312,96.22791989354414,2.8922536286565963
74,0.4985274249902945,254.64312365325924,0.1885387420654297,0.01769930289696884,0.002408266067504883,9.996365327066076e-05,5,2,1,log2,67,True,"{'n_estimators': 5, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 67, 'bootstrap': True}",-7.3426332964972705,-4.273327423519819,-8.15589072466183,-3.4836029234066648,-5.532405555468742,-5.757571984710865,1.771381905212627,330,-1.2508260652577525,-1.3260995517068703,-1.1196229476175783,-1.46592448060259,-1.2136390502734198,-1.2752224190916421,0.11623652421340754,0.48736842105263156,0.47629083245521603,0.48050579557428874,0.5100105374077977,0.5384615384615384,0.02311001442140152,124,0.8232349841938883,0.8330260732156965,0.8324993415854622,0.8406636818540953,0.8372399262575718,0.8333328014213428,0.005861093458637796,210.10691911814607,219.84454988099208,235.96465242222857,339.26116670396846,268.038330140961,254.64312365325924,46.653926533756284,151,134.51507432896767,150.110233469818,156.5569135354893,119.89515647836211,129.00264640927622,138.01600484438268,13.504798787053666
361,0.49832089179745986,144.58078878823156,4.146651363372802,0.5278652788740241,0.020079278945922853,0.0010795410086456032,75,2,4,log2,81,False,"{'n_estimators': 75, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 81, 'bootstrap': False}",-6.079108346081144,-3.5100620075307374,-6.980489780719681,-2.7124988056519146,-4.943333315189449,-4.845098451034586,1.5762379384770766,151,-0.8115171096951574,-0.9544707787511545,-0.7514665673690578,-0.9637038302420183,-0.8823621609771827,-0.8727040894069141,0.08185646694178376,0.4673684210526316,0.505795574288725,0.5216016859852476,0.48366701791359323,0.5131717597471022,0.01995598156057871,125,0.9538988408851422,0.9496971293126152,0.9523307874637872,0.953384250724256,0.948116934421912,0.9514855885615425,0.0022221378520406072,130.67130298368093,134.62470618572618,141.04270194528462,170.5913293273019,145.9739034991642,144.58078878823156,14.025722244330797,258,52.77539877162466,52.109639614504644,54.37128645807843,47.88753819745616,52.43224500143568,51.915221608619916,2.1586803610907843
175,0.49831357107204255,165.9034310117489,4.251494932174682,0.34725089206027604,0.005312776565551758,0.00014372473123857438,20,10,4,,90,True,"{'n_estimators': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 90, 'bootstrap': True}",-6.136874507788528,-3.56022208778943,-7.260270406318741,-2.9219320792724446,-5.066222292179046,-4.9891042746696375,1.5997765146179102,282,-1.6449541932804552,-1.9372815752907653,-1.535458246234284,-1.9523427389995782,-1.7510851461750263,-1.7642243799960216,0.16252339566864588,0.5021052631578947,0.5131717597471022,0.5247629083245522,0.47523709167544786,0.47629083245521603,0.01975973207410009,126,0.8801369863013698,0.8746378720042138,0.8846457729786674,0.8843824071635502,0.8712141164076903,0.8790034309710982,0.0053251456760767734,141.13375051803845,151.34764024102577,156.62522853982856,199.27664151977683,181.13389424007497,165.9034310117489,21.247264989141804,196,99.64114121512036,104.06429056299812,100.67995313262455,98.52903030251802,99.01606470092048,100.38609598283631,1.974644456827613
422,0.49831068714990856,436.08240805815603,2.0919217586517336,0.2794134069220443,0.0021847248077392577,6.808703666310062e-05,5,2,4,,48,False,"{'n_estimators': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 48, 'bootstrap': False}",-9.532719872467407,-6.396700739402974,-11.75101357083036,-5.298281397926661,-8.042603647341249,-8.20426384559373,2.2839606571704865,398,-1.409546093450552,-1.4017488930021629,-1.0631916193388014,-1.387216994281478,-1.3460433099439855,-1.321549382003396,0.1310238941012468,0.5157894736842106,0.48788198103266595,0.48998946259220233,0.48998946259220233,0.5079030558482613,0.011355747298317233,127,0.7955742887249737,0.8633131419541743,0.8593626547274164,0.8643666052146431,0.8356597313668686,0.8436552843976152,0.02622145178863059,306.2142949860929,387.4993164420577,448.1174206716138,583.4824123880334,455.09859580298235,436.08240805815603,91.05960881233436,53,167.27888033489043,177.25504483608822,152.8634065768039,152.03489050101481,170.9092117438003,164.06828679851955,10.013478114420865
337,0.49810570683822303,287.8475480502807,65.44714665412903,6.537505557610081,0.03552069664001465,0.0007122283221622216,191,10,4,auto,29,False,"{'n_estimators': 191, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 29, 'bootstrap': False}",-8.099645551958913,-4.781937539945236,-10.991392175210605,-4.150771005975992,-6.88997529755884,-6.982744314129917,2.45719170660491,349,-2.9343091591450614,-2.632324777741262,-1.6805640637210306,-2.737891426842789,-2.4789270993800594,-2.492803305366041,0.4322931834356215,0.4884210526315789,0.4910432033719705,0.4994731296101159,0.505795574288725,0.505795574288725,0.007263738020644322,128,0.6122233930453108,0.6489333684487754,0.7471688174874901,0.6668422438767448,0.6536739531208849,0.6657683551958412,0.044550965893501,217.11708395795398,265.29198772586875,358.1769453058827,328.2537749413229,270.3979483203751,287.8475480502807,49.78941187221373,143,150.73211072742654,159.68801490505112,153.30289284969066,157.55452606692816,155.67384886758927,155.39027868333716,3.1397650785429794
84,0.49810570683822303,144.2807385080261,14.868539476394654,1.3468217697489573,0.016137456893920897,0.0007039181924564514,70,10,4,,,True,"{'n_estimators': 70, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'bootstrap': True}",-6.058010291339202,-3.505515535793816,-7.099394435223908,-2.7687920421193466,-4.94612220749662,-4.875566902394579,1.59148360807889,205,-1.5763726049498463,-1.8324274076984803,-1.450231912073305,-1.8626378044957115,-1.7127790936945406,-1.6868897645823768,0.15553765986827447,0.4884210526315789,0.5152792413066386,0.49841938883034775,0.47839831401475236,0.5100105374077977,0.013556751324865206,128,0.9188619599578504,0.9122991835659732,0.9183565973136687,0.9138793784566763,0.9173031340531999,0.9161400506694737,0.002589885368814992,130.18924918145814,131.20607402768195,139.1901459040005,174.68602323293328,146.13220019405665,144.2807385080261,16.2686219782256,262,80.5439845188676,82.13014628339798,74.89532369051321,73.44999877129432,75.38809715175742,77.28151008316611,3.4091755427995696
