,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,mean_train_acc,std_train_acc
0,53.68893917401632,8.38334995767742,0.1809858481089274,0.005810392357443225,400,5,1,sqrt,80,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-6.117999057011958,-6.365209580655122,-4.60554143705445,-5.696250024907177,0.7778226783621697,28,-0.047069526747524244,-0.04313935848503409,-0.056653827626083,-0.04895423761954711,0.00567593283636747,0.48238057948316365,0.4780564263322884,0.5203761755485894,0.49360439378801385,0.019012641392767628,19,0.9921630094043887,0.9882491186839013,0.990207598903251,0.990206575663847,0.0015978393595192954
1,3876.5190122922263,396.0418668766885,0.44646231333414715,0.0030141513346645062,1600,2,4,auto,110,False,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': False}",-9.512957051984925,-10.08682435245475,-9.340466681732565,-9.646749362057413,0.31904830338300505,41,-0.8473837422831937,-0.9183598261413543,-1.0200821927677586,-0.9286085870641022,0.07087532022399692,0.5199686765857479,0.4780564263322884,0.4945141065830721,0.49751306983370275,0.017241510292723358,7,0.9224137931034483,0.9161770466118292,0.9157853505679593,0.918125396761079,0.0030365675621915654
2,225.51968804995218,19.65847419624412,0.7048807938893636,0.016280910817871294,2000,10,1,sqrt,30,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-6.05229924966467,-6.367340174427206,-4.616957992326219,-5.678865805472699,0.7618174972983849,22,-1.391367429127809,-0.4155101318786862,-0.8020867507247935,-0.8696547705770964,0.40124676042610125,0.4722004698512138,0.4717868338557994,0.5195924764890282,0.4878599267320138,0.022438936535186946,37,0.9553291536050157,0.9800235017626322,0.9690560125342734,0.9681362226339738,0.01010238314550629
3,64.63514653841655,7.168131628966863,0.3656892776489258,0.01339120205311806,1000,10,1,sqrt,110,True,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",-5.993126809509493,-6.3336928963969505,-4.6095969526824,-5.645472219529616,0.7455532582066375,16,-1.379952829617267,-1.3273431493356327,-1.565476207502442,-1.4242573954851139,0.10214045644935225,0.47846515270164447,0.48040752351097177,0.5133228840125392,0.49073185340838515,0.015993940496504735,28,0.9615987460815048,0.9631805718762241,0.9659224441833137,0.9635672540470143,0.0017861940254447698
4,4406.48819065094,591.2071603323446,0.5536575317382812,0.015386905568383395,2000,10,4,auto,,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",-9.54706730107917,-10.072912952757333,-9.244470472224315,-9.621483575353606,0.34227919626682074,39,-1.0100162288808148,-1.1107832750858606,-1.219187473512422,-1.1133289924930325,0.08541277384178472,0.5246671887235709,0.47335423197492166,0.5023510971786834,0.5001241726257253,0.021007526862144944,5,0.9086990595611285,0.9032510771641207,0.9012925969447708,0.9044142445566733,0.0031335433520961868
5,1094.273409684499,45.65468152800426,0.17594122886657715,0.011149315113038646,600,10,1,auto,20,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",-7.941061362913107,-8.803747408243701,-5.726896839958919,-7.490568537038576,1.295880702974342,34,-3.78721099707266,-3.107694122905334,-3.4837712432517973,-3.4595587877432634,0.2779394152458985,0.4510571652310102,0.48667711598746083,0.518025078369906,0.4852531198627923,0.027358072194107238,45,0.515282131661442,0.6239717978848414,0.6220133176654916,0.587089082403925,0.05078147655981415
6,93.23561994234721,13.465524729538677,0.3144059975941976,0.015601703587662264,800,10,2,sqrt,80,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-6.048044237383791,-6.312232023231683,-4.628951162079886,-5.663075807565121,0.739147767521386,20,-0.38689047296473417,-0.39162003713283855,-0.47928013394911495,-0.4192635480155625,0.042482036475390894,0.4729835552075176,0.49059561128526646,0.5141065830721003,0.4925619165216282,0.0168458822347326,21,0.984717868338558,0.9831570701135919,0.9843321582452017,0.9840690322324505,0.0006638018020986406
7,1310.640137354533,234.3004170920838,0.22694476445515951,0.0013776572939558042,400,2,1,auto,60,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",-11.412629034930253,-11.245487041158928,-8.996144025814695,-10.551420033967958,1.1018610643432096,47,-0.011172760419872122,-1.598302188259937e-10,-1.2034753642770573e-11,-0.003724253530579031,0.005266889731133862,0.4980422866092404,0.46786833855799376,0.5094043887147336,0.49177167129398924,0.01752714709585673,26,0.9921630094043887,1.0,1.0,0.997387669801463,0.003694392796167953
8,364.80415805180866,15.424081223120307,0.06496977806091309,0.0026713931260854726,200,5,2,auto,20,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",-8.494750033116054,-9.723828373263588,-6.2451758123417465,-8.154584739573796,1.4403796328514784,35,-3.2134229053519348,-2.356447186240629,-3.814120741007156,-3.1279969441999067,0.5981506188218715,0.4643696162881754,0.493730407523511,0.512539184952978,0.4902130695882215,0.019821799211164007,29,0.552115987460815,0.690560125342734,0.6255385820603212,0.62273823162129,0.056554258904777964
9,117.1809454758962,1.8259569309097214,0.047585090001424156,0.002363666933756164,200,2,2,auto,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-5.995280395411485,-6.3382176262496355,-4.64900428001412,-5.6608341005584135,0.7290410026789795,19,-3.977622305930393,-3.722282646827654,-4.517958114294255,-4.072621022350767,0.3317061244266151,0.4925606891151135,0.4780564263322884,0.5078369905956113,0.49281803534767105,0.01215922618900382,20,0.6865203761755486,0.7465726596161378,0.6572659616137877,0.6967863324684913,0.03717493753392825
