,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,mean_train_acc,std_train_acc
0,455.51270325978595,78.83877002759974,0.17914342880249023,0.013049941032632979,800,5,4,auto,80,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': False}",-10.518405590676373,-10.221764202258225,-8.783500253923899,-9.841223348952832,0.7576642341868202,9,-1.0375376002666963,-1.054013762216699,-1.2555103059587684,-1.1156872228140546,0.09909839189149626,0.5112665112665112,0.49572649572649574,0.48717948717948717,0.4980574980574981,0.009970669026117656,7,0.9055944055944056,0.8974358974358975,0.8978243978243978,0.9002849002849004,0.00375773585302951
1,911.956069389979,167.54984286230464,0.38313039143880206,0.013039606612903005,1600,2,2,auto,60,False,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",-11.093211238542075,-10.725864728070833,-9.368834892301493,-10.3959702863048,0.7416158946964378,10,-0.313441217083043,-0.376509452312401,-0.448206545878887,-0.37938573842477696,0.055055294796614355,0.5120435120435121,0.5066045066045066,0.48484848484848486,0.5011655011655012,0.011749594635808089,2,0.9526029526029526,0.9588189588189588,0.9549339549339549,0.9554519554519555,0.002563971752554193
2,8.835901419321695,1.3548564000111853,0.06722585360209148,0.002968484723678237,200,10,4,sqrt,110,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': False}",-6.07441950932749,-6.274113761488574,-4.629671394479027,-5.659401555098364,0.7326789207437717,6,-0.8335645866468365,-0.7939133947519175,-1.0010679430418357,-0.8761819748135299,0.08977911059896942,0.4902874902874903,0.48562548562548563,0.5034965034965035,0.49313649313649316,0.007568836672469564,9,0.9700854700854701,0.9685314685314685,0.9716394716394716,0.9700854700854701,0.001268836955598629
3,9.9160049756368,0.9426596862644407,0.11804501215616862,0.0024219956167556896,400,10,4,sqrt,40,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",-6.008918729752737,-6.307001561440495,-4.60103151450797,-5.6389839352337345,0.7439633792083239,2,-2.113589928097147,-2.027631574502811,-2.4163626588058342,-2.185861387135264,0.16672399711194288,0.4972804972804973,0.4763014763014763,0.5019425019425019,0.4918414918414918,0.011152059125413607,10,0.9463869463869464,0.9440559440559441,0.9502719502719502,0.9469049469049469,0.0025639717525541444
4,93.01030031840007,12.444976013153484,0.6154589653015137,0.026647187398906914,1400,2,1,sqrt,110,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': False}",-6.072726077226955,-6.304870092577382,-4.599895073681319,-5.659163747828553,0.7549879928351986,5,-8.823218959599977e-13,-1.0349725890028366e-12,-8.122715645906432e-13,-9.09855349851159e-13,9.297850963508583e-14,0.4988344988344988,0.4840714840714841,0.5097125097125097,0.49753949753949755,0.010507880225382422,8,1.0,1.0,1.0,1.0,0.0
5,210.20948553085327,13.73106684713889,0.0816953976949056,0.019782578624295628,400,2,2,auto,20,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",-8.42235964774314,-9.429453525390104,-5.506717530171936,-7.786176901101727,1.663432352574685,8,-2.6404620000209023,-1.5369054458145452,-4.394920152930414,-2.8574291995886205,1.1768228670984842,0.5244755244755245,0.5066045066045066,0.5104895104895105,0.5138565138565139,0.007674453452488494,1,0.6250971250971251,0.7742812742812742,0.5707070707070707,0.6566951566951567,0.08605982721677002
6,95.58383997281392,12.85328349034971,0.6157819430033366,0.019731508673695986,2000,10,4,sqrt,100,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",-6.04860371915566,-6.270634352728676,-4.598254720068124,-5.639164263984153,0.7415946374863723,3,-0.8296645956771219,-0.7886581272296767,-0.9911965182895068,-0.8698397470654351,0.08742990356120187,0.4933954933954934,0.4933954933954934,0.5104895104895105,0.49909349909349904,0.008058196936598856,5,0.9728049728049728,0.9724164724164724,0.9770784770784771,0.9740999740999742,0.002112083194807041
7,13.0601700146993,1.2390648099725978,0.12451529502868652,0.002746367218471824,400,10,1,sqrt,,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-6.010172009752903,-6.255755951497538,-4.620448764309659,-5.628792241853366,0.7200209694351093,1,-1.466046836494212,-1.433141579892049,-1.6959984057677866,-1.531728940718016,0.11693026935975397,0.5027195027195027,0.4887334887334887,0.5112665112665112,0.5009065009065009,0.0092879674058747,3,0.9514374514374514,0.9498834498834499,0.9529914529914529,0.9514374514374513,0.001268836955598629
8,439.66903797785443,23.99827209965995,0.2865460713704427,0.023458780509128266,1800,10,2,auto,20,True,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': True}",-6.085728592396447,-6.306793166301764,-4.635900608924196,-5.676140789207469,0.741076744098665,7,-2.81065954077583,-1.9154592818805942,-2.993694174437449,-2.573270999031291,0.4711069310290903,0.519036519036519,0.47863247863247865,0.4988344988344988,0.4988344988344988,0.016494880422782337,6,0.8682983682983683,0.9199689199689199,0.8877233877233878,0.891996891996892,0.021309756866539357
9,58.07126029332479,7.38530235775624,0.38403813044230145,0.010690196170719451,1200,5,4,sqrt,100,False,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",-6.045254306114254,-6.291427048511952,-4.606665891490788,-5.647782415372331,0.7430087334611403,4,-0.6680668463880489,-0.635464031236948,-0.8133875613106608,-0.7056394796452192,0.0773432725619202,0.48795648795648794,0.5011655011655012,0.5135975135975136,0.5009065009065009,0.010469506827976044,3,0.9759129759129759,0.9774669774669774,0.9778554778554779,0.977078477078477,0.0008392567597005949
