,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc
3,0.09564685821533203,0.014692790230566296,0.008340120315551758,0.0017395696475216835,1e-10,rbf,1e-09,10,0.0001,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1e-09, 'epsilon': 10, 'C': 0.0001}",-5.737229475052304,-3.4457501798373222,-6.7871228002638775,-2.644005825499665,-4.754536433639387,-4.673728942858512,1.4987798106882462,80,-4.383458454615609,-4.967177586805155,-4.167784691550041,-5.1852059912138575,-4.679778175649168,-4.676680979966767,0.3709313791005542,0.5184016824395373,0.46210526315789474,0.4936842105263158,0.48947368421052634,0.47789473684210526,0.48831191543527586,0.018605975239329314,80,0.5136842105263157,0.48224151539068666,0.47434885556432516,0.47540121020784004,0.47829518547750594,0.4847941954333347,0.014701833724432125
4,15.158690214157104,0.13873313665109296,3.7377068042755126,0.07745378166310228,1e-06,rbf,1e-06,0.0001,0.0001,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 0.0001, 'C': 0.0001}",-5.7359492993032655,-3.4245210804145123,-6.756288469077092,-2.660836821402776,-4.7042843764474505,-4.656376009329019,1.4884252923886552,28,-4.383767239017083,-4.961615345629262,-4.13084328641065,-5.155449354489749,-4.643186519371148,-4.654972348983579,0.37226591359334427,0.5184016824395373,0.5294736842105263,0.5042105263157894,0.508421052631579,0.5126315789473684,0.5146277049089601,0.0087826040445042,4,0.5136842105263157,0.5109181794264667,0.5172323072875559,0.516179952644041,0.5151275980005262,0.5146284495769811,0.0021951800776858128
5,15.373920202255249,0.07096386755948648,3.7059078216552734,0.012538659574635706,1e-09,rbf,0.0001,0.001,1e-07,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 0.001, 'C': 1e-07}",-5.735951638720624,-3.4246350965782715,-6.756572184924523,-2.6609788000654677,-4.704272256403201,-4.656481995338417,1.488448669505381,36,-4.384123263711017,-4.961940102148278,-4.131110442816319,-5.155758798895041,-4.64348194491954,-4.655282910498038,0.3722736468694422,0.5184016824395373,0.5294736842105263,0.5042105263157894,0.508421052631579,0.5126315789473684,0.5146277049089601,0.0087826040445042,4,0.5136842105263157,0.5109181794264667,0.5172323072875559,0.516179952644041,0.5151275980005262,0.5146284495769811,0.0021951800776858128
6,14.216251516342163,0.08760317770129242,3.423409843444824,0.0299074893534346,1e-08,rbf,1e-10,0.1,0.1,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 1e-10, 'epsilon': 0.1, 'C': 0.1}",-5.735986769585109,-3.4242291859895007,-6.755968459178865,-2.659397675526645,-4.704247342830773,-4.6559658866221785,1.4887744579107371,13,-4.384300459026088,-4.962269043415339,-4.1306583554398495,-5.155411631354644,-4.643287626622216,-4.655185423171628,0.37233734041089706,0.5184016824395373,0.5294736842105263,0.5042105263157894,0.508421052631579,0.5126315789473684,0.5146277049089601,0.0087826040445042,4,0.5136842105263157,0.5109181794264667,0.5172323072875559,0.516179952644041,0.5151275980005262,0.5146284495769811,0.0021951800776858128
7,10.2197820186615,0.2751753861833307,2.6041515350341795,0.12294023709895542,1,rbf,0.01,0.0001,1e-08,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 0.0001, 'C': 1e-08}",-5.736007669320436,-3.42429479234475,-6.756496760647274,-2.6620563014019183,-4.7042177439181625,-4.656614653526508,1.4882026381416265,73,-4.38454081635918,-4.96225366117018,-4.131053660038573,-5.155987133886193,-4.6433054927901205,-4.65542815284885,0.3723430414876016,0.5184016824395373,0.5294736842105263,0.5042105263157894,0.508421052631579,0.5126315789473684,0.5146277049089601,0.0087826040445042,4,0.5136842105263157,0.5109181794264667,0.5172323072875559,0.516179952644041,0.5151275980005262,0.5146284495769811,0.0021951800776858128
8,1.1585749626159667,0.18503358054918248,0.10057277679443359,0.018612480574649155,10,rbf,1e-09,1e-06,0.01,"{'tol': 10, 'kernel': 'rbf', 'gamma': 1e-09, 'epsilon': 1e-06, 'C': 0.01}",-6.987653848667218,-5.919782027278004,-9.04395546506973,-4.689221502318006,-6.602273501978963,-6.648577269062384,1.4300469357830212,99,-5.576191978344384,-7.236872889047551,-6.459088116615805,-7.544340120683021,-6.460031941314358,-6.655305009201024,0.6884362282244108,0.4679284963196635,0.46210526315789474,0.4936842105263158,0.48947368421052634,0.47789473684210526,0.4782172782113011,0.012095393884337667,91,0.48078947368421054,0.48224151539068666,0.47434885556432516,0.47540121020784004,0.47829518547750594,0.47821524806491367,0.0030236288177358725
9,0.4733771324157715,0.0516731496231047,0.038737249374389646,0.00354122202796353,10,rbf,1,0.0001,0.0001,"{'tol': 10, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 0.0001, 'C': 0.0001}",-5.750712928512608,-3.4803645208073783,-6.761699600252975,-2.6418241601264643,-4.79116764165771,-4.685153770271427,1.4889869627348005,86,-4.392332293518258,-4.989048393873469,-4.139903479849108,-5.177803503086414,-4.712238205218605,-4.682265175109171,0.379154281172397,0.4679284963196635,0.46210526315789474,0.4936842105263158,0.48947368421052634,0.47789473684210526,0.4782172782113011,0.012095393884337667,91,0.48078947368421054,0.48224151539068666,0.47434885556432516,0.47540121020784004,0.47829518547750594,0.47821524806491367,0.0030236288177358725
10,14.722673177719116,0.023547500905315273,3.4495800971984862,0.007033729388682348,1e-07,rbf,1e-07,1e-07,0.1,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-07, 'C': 0.1}",-5.743127002090347,-3.4290133252727233,-6.735974259988187,-2.645468403768314,-4.712329417587133,-4.653182481741341,1.4872124899644703,1,-4.353974978938392,-4.936503327773979,-4.111232329012177,-5.1296477297725325,-4.616964435091957,-4.629664560117807,0.37123340794450577,0.5068349106203995,0.5073684210526316,0.5284210526315789,0.5063157894736842,0.5263157894736842,0.5150511926503956,0.010084481503649417,2,0.5473684210526316,0.5477505919494869,0.5427519073927913,0.5395948434622467,0.5427519073927913,0.5440435342499896,0.0030959521520593815
11,13.606519222259521,0.06457364048454553,3.149447727203369,0.02667538073099627,0.0001,rbf,0.1,0.1,1e-06,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 0.1, 'C': 1e-06}",-5.735975456927635,-3.4242340132778852,-6.756032564938347,-2.6594529756590526,-4.704232079100801,-4.6559854179807445,1.4887751717575755,15,-4.384368095271805,-4.962315874825323,-4.130705787349481,-5.155472153976609,-4.64335102583587,-4.655242587451818,0.37233771698741364,0.5184016824395373,0.5294736842105263,0.5042105263157894,0.508421052631579,0.5126315789473684,0.5146277049089601,0.0087826040445042,4,0.5136842105263157,0.5109181794264667,0.5172323072875559,0.516179952644041,0.5151275980005262,0.5146284495769811,0.0021951800776858128
12,0.08859577178955078,0.02090504714625465,0.007367849349975586,0.001355209474204415,1e-05,rbf,0.01,10,1e-10,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 10, 'C': 1e-10}",-5.737229450585809,-3.445750151139471,-6.787122752900551,-2.6440057833188972,-4.754536416570392,-4.673728910903024,1.4987798098020366,77,-4.383458445805313,-4.967177575051948,-4.167784662610569,-5.185205988911529,-4.679778134997924,-4.676680961475457,0.37093138589405045,0.5184016824395373,0.46210526315789474,0.4936842105263158,0.48947368421052634,0.47789473684210526,0.48831191543527586,0.018605975239329314,80,0.5136842105263157,0.48224151539068666,0.47434885556432516,0.47540121020784004,0.47829518547750594,0.4847941954333347,0.014701833724432125
