,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
249,0.5534247444931124,145.2471751225783,0.7559154510498047,0.005983447293255837,0.01840510368347168,0.0010588264132053663,173,5,4,log2,48,True,"{'n_estimators': 173, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 48, 'bootstrap': True}",-0.9094554444069162,-0.4828040606205968,-1.082027079497394,-0.2401691097904395,-0.5761473220802807,-0.6581206032791255,0.3016636745828669,3,-0.23587184019371094,-0.29028094282339095,-0.2230122467300193,-0.311643246172897,-0.28308175139259195,-0.268778005462522,0.03370970990381197,0.5224719101123596,0.5842696629213483,0.5224719101123596,0.5898876404494382,0.5480225988700564,0.029073324075873035,11,0.9254571026722925,0.909985935302391,0.9254571026722925,0.9310829817158931,0.922752808988764,0.9229471862703267,0.007025985160861278,111.84100943850257,118.48770494889168,129.59001688408804,205.47454186614104,160.84260247526808,145.2471751225783,34.48982694352089,458,86.55792934963787,84.5238519850102,73.34971190591851,68.71330560773777,80.2694570724667,78.6828511841542,6.730314677252628
107,0.552332888973529,152.28506525197616,0.6640543460845947,0.010239886032721463,0.010822916030883789,0.00014088973492612953,88,5,2,log2,38,False,"{'n_estimators': 88, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 38, 'bootstrap': False}",-0.9833213257529493,-0.49620983377494593,-1.0792428359632775,-0.2595988110408055,-0.5944261530570796,-0.6825597919178115,0.30633471047570254,149,-0.028613251980265025,-0.04126697499491973,-0.028564722382448633,-0.03938546348466818,-0.039689027339499076,-0.035503888036360134,0.0056820432147157915,0.550561797752809,0.5337078651685393,0.5280898876404494,0.5730337078651685,0.576271186440678,0.019694249810005022,12,0.980309423347398,0.9774964838255977,0.9746835443037974,0.980309423347398,0.9817415730337079,0.9789080895715798,0.002521726183957458,147.40891789758282,126.57164317985958,119.9566201268203,200.36070270643896,167.1274423491791,152.28506525197616,29.19468556583305,423,18.736855831292957,22.217667299369804,19.977420820424953,16.46120572335954,18.537725034278168,19.186174941745087,1.8901771420438362
485,0.5523328889735287,139.263916377966,0.6958959579467774,0.005343342767807387,0.013900136947631836,0.0005500941639953176,139,2,1,log2,10,False,"{'n_estimators': 139, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",-0.9299065322947319,-0.47654719044638993,-1.1073619994691064,-0.2585782365251982,-0.6020640072262631,-0.6748915931923378,0.30660216626382303,103,-0.19067358461260497,-0.21806759724036387,-0.2216237905083959,-0.2566335162032743,-0.22885193520637576,-0.22317008475420294,0.021149626923820334,0.5449438202247191,0.5280898876404494,0.5337078651685393,0.5786516853932584,0.576271186440678,0.021236450235176518,13,0.8720112517580872,0.8368495077355836,0.8312236286919831,0.8762306610407876,0.9044943820224719,0.8641618862497827,0.02707350332018291,140.3211976876887,111.35906401069026,118.51164312040734,187.6632504167456,138.46442665429817,139.263916377966,26.659295542003157,488,90.5881090915531,95.87776960473764,88.64418247938312,89.03237501479647,88.21174680852234,90.47083659979853,2.8198581896764847
385,0.552320192979115,155.028899739751,0.6817433834075928,0.011571262459279138,0.014243412017822265,0.00018997520325216222,125,5,1,log2,,True,"{'n_estimators': 125, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",-0.9378066650531052,-0.48516087627652543,-1.0583109616688928,-0.24877706870545316,-0.6008259978895862,-0.6661763139187127,0.2962471981295517,51,-0.11129394557864206,-0.14488105396334564,-0.11029776059584731,-0.15053550646167552,-0.13326095387407272,-0.13005384409471668,0.01668452472494811,0.5280898876404494,0.5393258426966292,0.5561797752808989,0.5730337078651685,0.5649717514124294,0.016492233574258386,14,0.9423347398030942,0.9451476793248945,0.9493670886075949,0.9451476793248945,0.9382022471910112,0.9440398868502978,0.003682907822380525,139.04985455560265,123.90225594450219,110.06711278100332,256.623654937395,145.501620480252,155.028899739751,52.26475573316086,410,58.78779786646627,64.87017571030587,56.97040442486703,56.33467283839623,64.0350241891622,60.19961500583952,3.5744456204171073
64,0.5523074969847013,205.01004995495208,9.89829478263855,0.7786378019477448,0.006890153884887696,0.0003847734797795143,51,2,2,,76,True,"{'n_estimators': 51, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 76, 'bootstrap': True}",-0.9721496565497445,-0.48834269120254936,-1.106510619697179,-0.29734972138408433,-0.6416368304246898,-0.7011979038516495,0.29988046532519247,228,-0.11555065857718369,-0.1530242104021141,-0.10952895843991989,-0.14002204698179935,-0.13546191364051152,-0.13071755760830572,0.016035340697746803,0.5449438202247191,0.5786516853932584,0.5561797752808989,0.5280898876404494,0.5536723163841808,0.01644134953024387,15,0.9353023909985936,0.9226441631504922,0.9268635724331927,0.9409282700421941,0.9297752808988764,0.9311027355046697,0.006410278009004006,133.29368011093214,125.37165415575528,131.60124953718656,437.3622267013488,197.42143926953773,205.01004995495208,119.09616687263505,193,66.38734317405402,77.60864310642516,74.50141655313706,59.19420908340586,70.19948590236004,69.57821956387643,6.436162032217142
42,0.5511775534818764,160.79637701423354,1.4137891769409179,0.09456911874859512,0.020836496353149415,0.0010821006487626923,178,10,1,log2,67,False,"{'n_estimators': 178, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 67, 'bootstrap': False}",-0.9408484637763811,-0.4861180152301933,-1.067726827440525,-0.25151299818172085,-0.606800544870306,-0.6706013698998252,0.29815493875150706,81,-0.04204456667653298,-0.05692114304052593,-0.039865278298459525,-0.060507706041123654,-0.05842896328685824,-0.051553531468700065,0.00875552091580951,0.5337078651685393,0.5393258426966292,0.5280898876404494,0.6067415730337079,0.5480225988700564,0.028551733326250595,16,0.9732770745428974,0.9634317862165963,0.980309423347398,0.9746835443037974,0.976123595505618,0.9735650847832614,0.00558658609927249,152.34428709557278,128.37718402046508,123.6734682559647,216.79942528540556,182.78752041375955,160.79637701423354,34.98715208963663,362,33.60342841360783,34.79960114801539,28.483405536764888,29.019878672239784,34.37586612170584,32.056435978466745,2.7307553439480157
466,0.5500856979622929,149.98606265893733,1.3272326946258546,0.08135978218342838,0.020938825607299805,0.001366418734854351,172,2,2,log2,43,False,"{'n_estimators': 172, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 43, 'bootstrap': False}",-0.9370180913421786,-0.48282952438337284,-1.0709728885038263,-0.24700113496093185,-0.5962562897563525,-0.6668155857893324,0.3004750164380359,57,-0.019653024197882493,-0.028993292817205817,-0.020703851674267186,-0.02967092337414066,-0.029492396351147334,-0.0257026976829287,0.004528215060352218,0.5168539325842697,0.5280898876404494,0.5561797752808989,0.5730337078651685,0.576271186440678,0.02382265579474195,17,0.9873417721518988,0.9789029535864979,0.9859353023909986,0.9845288326300985,0.9803370786516854,0.9834091878822357,0.0032509715644193572,137.21941887452763,122.56010111655415,116.78191019224393,215.9233868295425,157.4454962818185,149.98606265893733,35.83590425767808,433,12.201052161443533,13.480616841174994,13.884970744994687,10.971844204906958,15.900392681476191,13.287775326799272,1.659162671868526
251,0.5500856979622929,156.32334758651393,1.4465315818786622,0.011891103771159059,0.022753572463989256,0.00038357785765179796,197,2,2,log2,24,False,"{'n_estimators': 197, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 24, 'bootstrap': False}",-0.9447219067554498,-0.5004699377632724,-1.0860361950977877,-0.2468823480184292,-0.587607468281849,-0.6731435711833575,0.3043242843373441,92,-0.01927276582870042,-0.02995249477066018,-0.022139107697621976,-0.029835079104806587,-0.03084129074262254,-0.02640814762888234,0.004755993886414785,0.5393258426966292,0.5337078651685393,0.5112359550561798,0.5898876404494382,0.576271186440678,0.028855449567909794,17,0.9845288326300985,0.9760900140646976,0.980309423347398,0.9831223628691983,0.9859550561797753,0.9820011378182336,0.0034952292905338174,143.65684069173255,132.04389737471857,126.68081048925598,212.61645575809536,166.61873361876724,156.32334758651393,31.316197426365136,401,16.14303462422221,18.229897266332337,17.337189399800547,14.693722674463253,20.5099600138759,17.38276079573885,1.963004783482253
436,0.550079349965086,140.44033260745402,0.5551802635192871,0.007493499323473661,0.015062189102172852,0.0004969078043105181,144,2,4,log2,10,True,"{'n_estimators': 144, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",-0.9017139578132332,-0.48068989280135516,-1.063488399484277,-0.2519713520541557,-0.5930157039938786,-0.65817586122938,0.2913205370406925,4,-0.3060815991368031,-0.36063372302130764,-0.2886780164674781,-0.39354929460269317,-0.35064425767105756,-0.3399173781798679,0.037923468930299846,0.5674157303370787,0.5449438202247191,0.4943820224719101,0.5730337078651685,0.5706214689265536,0.02959052969458594,19,0.8888888888888888,0.8621659634317862,0.8860759493670886,0.8874824191279888,0.8778089887640449,0.8804844419159595,0.009935754355861498,111.4437940512752,122.31975611515237,121.55033985728903,197.33769145342765,149.55008156012585,140.44033260745402,31.132887230010663,486,98.73135501212843,108.05258435885801,85.41062882111493,86.12091717795663,88.26895739814591,93.31688855364078,8.78896733231414
497,0.5500666539706722,167.631780956946,26.594300746917725,1.9832414867604078,0.010823392868041992,0.0002231171762909893,154,5,1,auto,52,True,"{'n_estimators': 154, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 52, 'bootstrap': True}",-0.9651150188031115,-0.4782870571372927,-1.196840402802451,-0.40207988829405084,-0.6342215865916647,-0.7353087907257141,0.3010457198505103,287,-0.11054436043254166,-0.1385596731874226,-0.10373659122895061,-0.1448753914339975,-0.13018869844372943,-0.12558094294532837,0.015907414041789834,0.5561797752808989,0.5842696629213483,0.4887640449438202,0.5617977528089888,0.559322033898305,0.032213372019991436,20,0.9479606188466948,0.929676511954993,0.9507735583684951,0.9409282700421941,0.9382022471910112,0.9415082412806777,0.007466392159361664,117.35013010817292,126.73403872959979,139.50363276164313,270.07636072445774,184.49474246085634,167.631780956946,56.16282373010414,299,66.77042015085317,66.67057491444754,56.61689634150899,54.99537451839258,56.66218969532806,60.34309112410606,5.241741033594799
24,0.5500666539706722,164.21843238350976,3.3707884788513183,0.22670455604150253,0.0038486003875732424,3.547726138476628e-05,30,5,4,auto,10,True,"{'n_estimators': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-0.9380655280390612,-0.4969868031094952,-1.0578210500044827,-0.2565762835311234,-0.6315495644428614,-0.6761998458254048,0.2913428479780791,112,-0.2672813518237568,-0.3211684253939726,-0.24868706345820535,-0.34335157935082933,-0.32417872269583986,-0.30093342854452076,0.03636273710230888,0.5056179775280899,0.5224719101123596,0.5337078651685393,0.6292134831460674,0.559322033898305,0.04325424215796656,20,0.8255977496483825,0.8030942334739803,0.8073136427566807,0.829817158931083,0.8047752808988764,0.8141196131418006,0.01125484194681748,117.24932764028806,127.3780735317651,152.53884737429985,282.06909220141523,141.8568211697806,164.21843238350976,60.14738767774053,327,109.2131347900743,108.09802934557007,112.73179971694134,93.13620303079628,99.40051291124537,104.51593595892548,7.184168172482491
377,0.5489240144734336,158.4259022546542,18.00539698600769,0.7703974656702538,0.01096963882446289,9.839624592135519e-05,98,10,1,auto,62,True,"{'n_estimators': 98, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 62, 'bootstrap': True}",-0.943333837491413,-0.47321718120939527,-1.1976960724990025,-0.4371784029277022,-0.6302420526752116,-0.7363335093605449,0.29178208565235086,291,-0.14157320473822263,-0.1778180989679812,-0.13121703224270684,-0.18043870044397825,-0.17681917286922927,-0.16157324185242367,0.020850612794746436,0.5617977528089888,0.5842696629213483,0.47191011235955055,0.5842696629213483,0.5423728813559322,0.041565421520945695,22,0.9437412095639943,0.929676511954993,0.9381153305203939,0.9381153305203939,0.9353932584269663,0.9370083281973483,0.0045639145381712026,120.36510410455446,124.19878590859959,166.97110740364002,213.59469109673617,166.99982275974085,158.4259022546542,34.088847898856955,382,71.48591486480377,72.63750820508335,65.6641435832269,60.17003262549149,70.59264791011832,68.11004943774478,4.627828170419128
303,0.5478448549482638,211.30016777865276,0.08832573890686035,0.004714460967019146,0.0024474143981933595,2.8502499889275355e-05,11,2,2,log2,105,False,"{'n_estimators': 11, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 105, 'bootstrap': False}",-1.0000212446933683,-0.5053146089086038,-1.1156679875354916,-0.2884367087481015,-0.6012094145123833,-0.7021299928795897,0.30977936108537607,232,-0.026506338735958306,-0.03438335794088649,-0.027520837557540596,-0.03647272612905198,-0.03579401890274716,-0.032135455853236905,0.004248098924539873,0.5955056179775281,0.5280898876404494,0.4887640449438202,0.5449438202247191,0.5819209039548022,0.038267328872051906,23,0.9704641350210971,0.9549929676511955,0.9676511954992968,0.9690576652601969,0.9719101123595506,0.9668152151582674,0.00607890739139356,167.17477517904408,173.0554093537357,160.64042223905173,322.51611082557946,233.1141212958527,211.30016777865276,61.353005131052534,189,39.94827585326113,38.761834793467195,34.489008987350914,30.20249499176367,43.11366717520676,37.303056360209936,4.499450035079373
87,0.5478067669650224,170.85720977651525,1.1989477157592774,0.024909759229297234,0.017371368408203126,0.0005358131836908608,132,2,1,log2,38,False,"{'n_estimators': 132, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 38, 'bootstrap': False}",-0.9398464755947706,-0.49597529899461607,-1.1020931008988335,-0.26071217653133033,-0.6132550745931793,-0.6823764253225459,0.30324142008493027,146,-3.179857351800036e-07,-3.095562355298825e-08,-3.0295546727104274e-06,-2.520881369891545e-07,-2.70810620476867e-06,-1.2677380746402487e-06,1.314675869482932e-06,0.5786516853932584,0.5561797752808989,0.5280898876404494,0.5280898876404494,0.5480225988700564,0.018968782275692077,24,0.9957805907172996,0.9971870604781997,0.9943741209563994,0.9957805907172996,0.9957865168539326,0.9957817759446262,0.000889532739355817,145.23161813510433,131.87483338141726,130.69428367417382,267.89385519010057,178.59145850178027,170.85720977651525,51.50783708514605,279,0.34848776837812856,0.06218245980149531,0.826980551504395,0.1508123533156591,0.7890180955071846,0.4354962457013725,0.31818744049163433
