,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
117,0.5151707614663634,130.80989040237512,202.11855840682983,2.012489107946087,0.023644638061523438,0.0011415757767085438,118,10,2,auto,14,False,"{'n_estimators': 118, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 14, 'bootstrap': False}",-6.5348185380092785,-3.9146344450647024,-7.851366797834664,-3.7685939463329805,-5.342830144323243,-5.4824487743129735,1.5578246516174326,337,-3.3709860122020725,-4.1494170539034485,-3.188058998195179,-4.461793917692199,-4.055097150071264,-3.845070626412833,0.48445970061861243,0.5147368421052632,0.5089567966280295,0.523709167544784,0.5142255005268704,0.5142255005268704,0.004764306032812337,11,0.5545310853530031,0.5454306031077166,0.5517513826705294,0.5293652883855675,0.5430603107716618,0.5448277340576957,0.00877116182499378,117.58813415151326,116.56943248615936,139.15957836619273,115.77616312255515,164.95614388545513,130.80989040237512,19.179689006699743,431,114.66379545595613,117.85772691883203,107.62172790115294,101.5125886257336,118.55641555369503,112.04245089107394,6.5351573709190225
12,0.5145378514780102,132.34681840223453,6.041152286529541,0.36603661015977823,0.03756856918334961,0.0014684206519270347,112,10,4,log2,43,False,"{'n_estimators': 112, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 43, 'bootstrap': False}",-5.780780543084546,-3.4488592174440016,-6.780312986897435,-2.766677219082034,-4.795852235905389,-4.714496440482682,1.4701711367014516,33,-0.8124672187559271,-0.9833524877407068,-0.7676766543142204,-0.9769610056038593,-0.9095321451813703,-0.8899979023192168,0.08675568131667469,0.5178947368421053,0.5163329820864068,0.523709167544784,0.505795574288725,0.5089567966280295,0.006421523111199257,12,0.9631190727081138,0.9565446405056623,0.9602317619173031,0.9612852251777719,0.9610218593626547,0.9604405119343011,0.0021655292135289677,112.08835075498365,117.13310205746161,122.19247948407256,162.76291082436433,147.55724889029054,132.34681840223453,19.501123809474905,418,45.62123600383355,49.173015029981386,44.873284209796374,45.236062564264394,46.136099743945756,46.207939510364284,1.5405780969065876
280,0.5143264378015638,121.67765979381257,176.27696509361266,3.518010739735235,0.023878812789916992,0.0013421359990936604,141,10,1,,10,False,"{'n_estimators': 141, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'bootstrap': False}",-6.302957933989182,-3.8384295185662083,-8.043393396444158,-3.7299919174211573,-5.191457671658804,-5.421246087615901,1.6168811932110332,334,-3.8606295426771196,-4.409477083232614,-3.415921068432322,-4.614477906561349,-4.228842548108769,-4.105869629802434,0.4247714494343345,0.5210526315789473,0.5216016859852476,0.5100105374077977,0.512118018967334,0.5068493150684932,0.005959570339995998,13,0.5366174920969442,0.5291019225704503,0.5375296286542007,0.5262048986041612,0.523307874637872,0.5305523633127256,0.005638348387846472,129.2373789929536,118.73238533873338,131.08091545673986,119.67287820190687,109.66474097872911,121.67765979381257,7.779133380229546,484,107.85557963149502,104.58624737458753,106.26573791029162,101.44059519601258,100.36525894501429,104.1026838114802,2.830262327732702
36,0.5141187954079086,136.28823479941957,2.8771493434906006,0.14246020182722904,0.029267311096191406,0.0006049749180540182,94,2,4,log2,57,True,"{'n_estimators': 94, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 57, 'bootstrap': True}",-5.832722362334118,-3.431394844239047,-6.832505234040517,-2.760149774127785,-4.7962601328802705,-4.730606469524348,1.4971705779022069,59,-1.7038979460842185,-1.9734805817326375,-1.606407856660817,-2.0227447892896593,-1.867053959907818,-1.8347170267350301,0.15804692337163342,0.5063157894736842,0.5289778714436248,0.5089567966280295,0.5205479452054794,0.505795574288725,0.009153526648965857,14,0.9254478398314014,0.9186199631287859,0.9259942059520674,0.9312615222544114,0.9212536212799579,0.9245154304893248,0.004335016790529431,118.80371193519017,117.67849343667048,124.95645657061134,166.7147579807293,153.28775407389665,136.28823479941957,19.97597146409237,379,74.52829885496294,78.32354102735302,69.91255902534189,72.40295111516608,77.07515229421377,74.44850046340754,3.05550794014506
324,0.5136966335755089,116.04131388789502,203.16299710273742,1.9623197917141468,0.029239511489868163,0.0023220799541957423,164,2,2,auto,10,False,"{'n_estimators': 164, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': False}",-5.96477815795945,-3.902997236050688,-7.492783104139076,-3.8011737660981577,-5.114039163284941,-5.255154285506462,1.3764338186241827,329,-3.580081681366149,-4.2300998110807155,-3.4115487620430014,-4.55238266045369,-4.104024688466969,-3.9756275206821052,0.4215518538630391,0.5094736842105263,0.5258166491043204,0.512118018967334,0.5142255005268704,0.5068493150684932,0.006548061893839175,15,0.5405690200210748,0.5327890439820911,0.5412167500658415,0.5280484593099816,0.528575190940216,0.5342396928638411,0.0056791204706819155,107.61546788490699,106.92768436711202,127.92388986543502,120.17474614074149,117.56478118127961,116.04131388789502,7.93290552764939,494,110.29788234706184,99.52750878510926,105.19785554847682,99.95431383890512,99.6455666346114,102.92462543083289,4.257883788159374
252,0.5130615051855139,162.61553730432803,1.9799917221069336,0.11364550189922491,0.013051652908325195,0.0004702661902474289,30,2,2,log2,43,False,"{'n_estimators': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 43, 'bootstrap': False}",-5.800503745207365,-3.623946816134007,-6.929309382962903,-2.814495907446082,-4.995676018172248,-4.832786373984521,1.4760222327505776,231,-0.1670729440669585,-0.20761868108671677,-0.14700129219162217,-0.19595117014315921,-0.19233730507947566,-0.18199627851358646,0.021934166604316113,0.5231578947368422,0.5036880927291886,0.505795574288725,0.5321390937829295,0.5005268703898841,0.012358504367418657,16,0.9726027397260274,0.9676060047405847,0.972083223597577,0.9762970766394522,0.9712931261522254,0.9719764341711734,0.0027798984594708375,141.7895187496255,147.82605429994783,152.67260549276685,198.28648850283793,172.503019476462,162.61553730432803,20.598508744556057,197,30.887637080079504,32.16152338215692,27.396082275950008,26.529420240652428,27.403056028806162,28.875543801529005,2.2229486532656897
88,0.5128540846320226,128.29381281925083,235.397944355011,12.496208711042126,0.03957877159118652,0.0020778501768556968,168,10,2,auto,19,True,"{'n_estimators': 168, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 19, 'bootstrap': True}",-5.875106046002053,-3.4325968859952924,-6.847963649080225,-2.8004401138839587,-4.937804361936419,-4.77878221137959,1.4989848699608233,146,-2.73775678748429,-3.1785831637677813,-2.1723481515406085,-3.1211814723637343,-2.9653975335216294,-2.835053421735609,0.36483323386859706,0.5073684210526316,0.5068493150684932,0.523709167544784,0.512118018967334,0.5142255005268704,0.006105819546623472,17,0.7634351949420443,0.7540163286805373,0.8290755859889386,0.777719252041085,0.7426915986304977,0.7733875920566207,0.03012127491310848,128.96933847506165,107.65829824909964,121.25982438986003,144.96911371323742,138.6124892689953,128.29381281925083,13.117153146097555,452,96.9762350903147,101.02695036611966,90.04656199556507,96.47246838535095,99.93839104615905,96.8921213767019,3.832008263598139
410,0.5124325883201154,134.36989159126142,176.50233731269836,1.8510985210167121,0.021278238296508788,0.0008951532867073872,102,2,1,,14,False,"{'n_estimators': 102, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 14, 'bootstrap': False}",-6.802741277853072,-4.204333047391779,-8.064430521113849,-3.85525323873533,-5.230285827631242,-5.631408782545054,1.5902067720608473,342,-3.216716610904474,-3.9076334649536926,-3.0798513293037306,-4.407617521240985,-3.927711446135967,-3.7079060745077697,0.49265025986162647,0.5073684210526316,0.523709167544784,0.5152792413066386,0.5110642781875658,0.5047418335089568,0.006662288563746849,18,0.5511064278187566,0.5393731893600211,0.5567553331577562,0.5346326046879115,0.5306821174611536,0.5425099344971198,0.009885543295579191,143.46574657662117,131.61125998408542,130.71199220227373,126.28938043780644,139.77107875552028,134.36989159126142,6.29590879036896,398,104.7000324219867,104.73720973119882,104.81451572843461,102.141609200074,100.09231532076323,103.29713648049149,1.8947553791339904
105,0.5124323664799512,134.34498842042746,333.23789820671084,2.8709185508027395,0.03675966262817383,0.0008428252284815295,192,10,1,,14,False,"{'n_estimators': 192, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 14, 'bootstrap': False}",-6.782959034663356,-4.217119444605828,-8.06856473803263,-3.7533091718871603,-5.2668073816391745,-5.61775195416563,1.6078103899539768,340,-3.5179335166845758,-4.041311800535948,-3.199745946510459,-4.5097431215471975,-4.062534791103965,-3.8662538352764293,0.45799776778884804,0.508421052631579,0.523709167544784,0.5152792413066386,0.5100105374077977,0.5047418335089568,0.006578314841317084,19,0.5489989462592202,0.5375296286542007,0.5528048459309981,0.5309454832762708,0.5293652883855675,0.5399288385012515,0.009445675117290393,144.48804664855749,130.51997506179177,132.28446119324695,125.40321868897028,139.02924050957083,134.34498842042746,6.688132675597541,399,111.03565799836485,106.64090551996391,111.47044455134123,104.62776998466421,101.77405534806468,107.1097666804798,3.72231347261374
68,0.5122225056846542,153.24604729359896,99.09308881759644,8.503841222476822,0.01783585548400879,0.0004175223842222489,50,5,4,auto,57,True,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 57, 'bootstrap': True}",-6.006631512230578,-3.528757619691156,-6.790423836572587,-2.8098808945403633,-5.016472847818622,-4.830433342170661,1.4857057212770817,225,-1.21667295131995,-1.4414219936654864,-1.104968769287048,-1.4573038597112478,-1.2843078834614605,-1.3009350914890385,0.1341395788785008,0.5042105263157894,0.5268703898840885,0.5258166491043204,0.5163329820864068,0.48788198103266595,0.01464861916239901,20,0.9267650158061117,0.9191466947590203,0.9302080589939425,0.9209902554648407,0.9246773768764814,0.9243574803800794,0.003965307582809783,146.59805067789745,134.98158898075778,136.27775203290332,186.42560240381945,161.94724237261687,153.24604729359896,19.195327627489572,229,71.07364830755542,74.37193356686245,70.1059978601629,68.75672732856364,71.01402215139811,71.0644658429085,1.8539843339794626
