,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
311,0.5143271033220563,106.82155251669091,14.871659326553345,0.3186396543868767,3.5232841968536377,0.09323801064716519,1,rbf,0.0001,1e-08,1e-08,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 1e-08, 'C': 1e-08}",-5.743635439639084,-3.4052164308418407,-6.767703394351726,-2.6786226255704038,-4.689271027409938,-4.656889783562599,1.491162358413636,350,-4.383043903269919,-4.967469481584222,-4.128824736615093,-5.152174672007024,-4.647352452837637,-4.655773049262779,0.3730136337201171,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.71513073936005,101.68555566520183,105.85278555386704,121.80771240358908,105.04657822143658,106.82155251669091,7.817336189119365,133,105.72719818659237,104.15038780166785,107.10292021934717,105.36082593294218,105.41366298157686,105.5509990244253,0.9440597789017117
310,0.5143271033220563,106.42834421913304,20.82952857017517,0.07751382778176938,5.0662250995635985,0.009570702421375898,0.01,rbf,1,1e-05,0.01,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-05, 'C': 0.01}",-5.743623361478435,-3.4056583253731936,-6.767611326102844,-2.677277238292424,-4.689383432111302,-4.65671073667164,1.4914179137836674,141,-4.354267428284896,-4.937068373223289,-4.100725084122149,-5.120613728833762,-4.618318743123539,-4.6261986715175265,0.3718110825963508,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.55616553851391,101.18760266338218,105.73721327004866,120.0704142241578,105.59032539956257,106.42834421913304,7.238483590162554,312,101.34994423027672,99.72842773079168,103.45546739116158,102.02044774348408,102.56580595311166,101.82401860976513,1.2543289554950627
309,0.5143271033220563,106.56962794355309,20.97770266532898,0.10724228243406181,5.083770990371704,0.024379131112226764,1e-07,rbf,10,1e-09,1e-06,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 1e-09, 'C': 1e-06}",-5.743632217253436,-3.4055570066855183,-6.7677103019023965,-2.6777224961137094,-4.689377077196755,-4.656799819830363,1.4913460116152513,258,-4.38262461961414,-4.967127024084804,-4.128827224523198,-5.151972369660865,-4.647618505127295,-4.655633948602061,0.3729620436119687,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924756137,101.29173403147871,105.86138219273158,120.65026842834318,105.5619158176506,106.56962794355309,7.454666597546871,148,104.59531293057942,103.38155773680495,107.11316136758826,104.98070235018469,105.91891124786063,105.1979291266036,1.256779100229034
0,0.5143271033220563,106.32089131108243,20.964964723587038,0.0736431595028564,5.030444383621216,0.014681482385607245,1e-10,rbf,0.0001,0.01,1e-08,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 0.01, 'C': 1e-08}",-5.7436238033194105,-3.4055998280086213,-6.767553651331434,-2.6769334639067868,-4.689368725306501,-4.656615894374551,1.4915026570272896,111,-4.382747927319852,-4.967094045667996,-4.128710889516546,-5.15181438180147,-4.64760136146788,-4.65559372115475,0.37292938192810104,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.54819642279955,101.24724211735099,105.66384947610841,119.62091367694048,105.5242548622128,106.32089131108243,7.064959175079819,344,104.94481507090028,103.29654013960253,106.8707503740885,104.6499825004267,105.88282568389185,105.12898275378197,1.2019349831682364
320,0.5143271033220563,106.25624858363935,19.735796403884887,0.2236296436231761,4.586044120788574,0.1524726452403449,1e-07,rbf,0.1,0.1,1,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 0.1, 'C': 1}",-5.743641167405924,-3.4056572324845202,-6.766827895289565,-2.6781757460134323,-4.689213564325573,-4.656703121103804,1.4909597041813885,136,-2.32674296040148,-2.76570637871359,-2.1176553692534488,-2.8407442915701644,-2.5150716362473085,-2.5131841272371984,0.2691728138286037,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.9660168598524763,0.9647089807742955,0.9641822491440611,0.9670792731103502,0.9662891756649987,0.9656553077092365,0.001060718832247633,99.4443501922751,101.18870526309101,104.7004376161762,121.2345578630095,104.71319198364493,106.25624858363935,7.761871878685397,362,46.434274502217846,46.145128888036204,47.361132245657075,46.700926162099584,47.147743144503885,46.75784098850292,0.447064809347049
305,0.5143271033220563,106.56265891264479,21.04352288246155,0.18092288622094102,5.107144975662232,0.01727929099814154,1e-10,rbf,1e-08,0.001,0.0001,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1e-08, 'epsilon': 0.001, 'C': 0.0001}",-5.743646684705909,-3.405567262441712,-6.767720416511543,-2.677701967267505,-4.689369870428723,-4.656801240271078,1.4913546797497088,321,-4.382643499717576,-4.967112927138726,-4.128841039261005,-5.151963003643873,-4.647590979655793,-4.655630289883394,0.3729506478733209,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.49855544498979,101.28285586960789,105.88766528143252,120.62377772003575,105.52044024715808,106.56265891264479,7.443584838495856,258,104.68168784407767,103.36303238305118,107.14459137435782,104.9709955236126,105.87965806359489,105.20799303773883,1.2600469689877323
303,0.5143271033220563,106.05437586114908,19.449001932144164,0.0807906254482191,4.751906871795654,0.020670793335650698,0.001,rbf,0.01,0.1,1e-05,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 0.1, 'C': 1e-05}",-5.743625041569457,-3.405193738556561,-6.767185708957326,-2.6760456156438277,-4.689320536680828,-4.6562741282816,1.4917023080350231,62,-4.382876659396887,-4.967466169112083,-4.128407507594212,-5.151617995753219,-4.647452921584755,-4.655564250688231,0.3730068826719082,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.63569476944215,101.71680038690818,105.17881101030785,118.440394680033,105.30017845905422,106.05437586114908,6.553822055302905,385,105.37062549040053,104.20668796983917,106.27802003365305,104.27761427607054,105.66047876333037,105.15868530665873,0.8040162480885218
302,0.5143271033220563,105.40360802649045,20.35071234703064,0.11061491953590555,4.901484584808349,0.009855228592726972,0.1,rbf,1e-05,0.001,1e-10,"{'tol': 0.1, 'kernel': 'rbf', 'gamma': 1e-05, 'epsilon': 0.001, 'C': 1e-10}",-5.743622799395181,-3.4052490167662537,-6.76684156013253,-2.6748076417390174,-4.689154375647805,-4.655935078736158,1.4919233103473906,44,-4.382812093920654,-4.967432231628831,-4.1281847233508815,-5.1514500696380185,-4.646994573830684,-4.655374738473813,0.3730309766318194,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.58342973682828,101.64329960739498,104.71925098671436,116.76723709695966,104.30482270455501,105.40360802649045,5.980336681541934,422,105.1226673976786,104.06865356829307,105.69031508984183,103.75752195360984,104.68364169055093,104.66455993999485,0.6986018173476944
301,0.5143271033220563,106.56962794355309,20.85962152481079,0.06201780696843214,5.073594856262207,0.038759620880581436,1e-07,rbf,0.01,1e-10,1e-05,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 1e-10, 'C': 1e-05}",-5.743632217253436,-3.4055570066855183,-6.7677103019023965,-2.6777224961137094,-4.689377077196755,-4.656799819830363,1.4913460116152513,258,-4.382598883692605,-4.967099953649391,-4.128801908163229,-5.151944137622147,-4.64759202927093,-4.655607382479661,0.37296104098580707,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924756137,101.29173403147871,105.86138219273158,120.65026842834318,105.5619158176506,106.56962794355309,7.454666597546871,148,104.59196589923843,103.37835777921877,107.10996908292734,104.97814962848437,105.91582902978602,105.19485428393098,1.2567867075376538
300,0.5143271033220563,106.88470281981422,14.660476589202881,0.26155379452960836,3.47703537940979,0.0784952322663331,1,rbf,0.001,0.01,0.0001,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.001, 'epsilon': 0.01, 'C': 0.0001}",-5.743638449976911,-3.4053102901129613,-6.767182686164059,-2.679237884188083,-4.689333786762843,-4.656940619440971,1.4908366552153784,362,-4.382801208668938,-4.967079429380364,-4.128167386175409,-5.152019634512122,-4.6472363781676505,-4.655460807380897,0.3731289547679254,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,4,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.73113024156251,101.56637488690687,105.17475884776022,122.58748923298211,105.36376088985946,106.88470281981422,8.139691474665188,129,105.79092740406355,103.9155449537784,106.26926667983243,105.61626921042655,105.71928845734256,105.4622593410887,0.8051573688136091
