,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
214,0.5260488699824599,103.8382664063217,10.796393251419067,0.18659828548091364,2.539316415786743,0.03741852422712011,1,rbf,1e-06,1e-08,0.0001,"{'tol': 1, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 1e-08, 'C': 0.0001}",-6.856607394867318,-4.075593881995642,-8.108268162368475,-3.2267396045373897,-5.6138628509480295,-5.576214378943371,1.7789892431523118,26,-5.2530868790369425,-5.947837134011373,-4.942770134552956,-6.162321539275489,-5.563140905774935,-5.573831318530338,0.44439410172504745,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,99.99544990265613,99.3676544604702,106.08056227465453,111.8924978793102,101.85516751451738,103.8382664063217,4.660146487987926,430,104.17542229908628,102.00419736955577,104.80884747745931,103.34095689390695,102.11535238062788,103.28895528412723,1.1069369349279115
251,0.5260488699824599,107.02314548651657,14.004230976104736,0.14322317661442846,3.301829290390015,0.004742784127246802,1e-06,rbf,0.0001,1e-09,1,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 1e-09, 'C': 1}",-6.856573214816403,-4.073519250917304,-8.112054696758731,-3.2408526737368617,-5.6145937174294,-5.57951871073174,1.7766952574132782,89,-2.8330003154035883,-3.363567523784604,-2.5799833644345647,-3.457937219766949,-3.0587489831280164,-3.0586474813035442,0.326326375920822,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.9944894651539709,0.993192868719611,0.9915748541801686,0.9915748541801686,0.9928710304601426,0.9927406145388125,0.001095263900463917,100.37948264522807,100.59769641956242,108.44156504219151,119.4780165701776,106.21896675542328,107.02314548651657,6.974339866092262,406,27.389873378519308,28.51378660451272,27.24480824674534,30.364246971131465,28.278854341160315,28.358313908413827,1.11642509400983
253,0.5260488699824599,109.46814532402718,12.888215780258179,0.14181229836243023,3.1338322162628174,0.02225774089773883,0.01,rbf,1e-07,0.1,0.001,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 0.1, 'C': 0.001}",-6.857982643718584,-4.073158765171969,-8.119650392275583,-3.2489178837145833,-5.6159634716428775,-5.583134631304719,1.7770099793867649,377,-5.256444412125407,-5.951997816050069,-4.950090923458081,-6.168657971501393,-5.568679569465438,-5.579174138520077,0.4441844183724796,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.41339797194546,101.8049937382007,112.23599554844488,123.66443602521753,108.22190333632744,109.46814532402718,8.177427844532055,115,108.04225080725467,106.80817261736388,110.92409104865386,109.10755780898391,107.48709881397474,108.47383421924621,1.438033636029186
255,0.5260488699824599,108.5948803792875,13.648225021362304,0.09527596281788779,3.33782696723938,0.013881182255339958,0.001,rbf,0.0001,0.001,1e-10,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 0.001, 'C': 1e-10}",-6.857156002201926,-4.073187529967085,-8.118381397848419,-3.2394420604044463,-5.616706679261111,-5.580974733936597,1.7790191394768589,152,-5.257225901495425,-5.953044690937081,-4.950087431361404,-6.165892529041553,-5.570787662907739,-5.57940764314864,0.4435061380722637,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.36028460200235,101.88120471147035,111.6940904858343,118.75606947093473,109.2827526261958,108.5948803792875,6.492162233064596,227,107.89810702573288,107.04297338035393,110.48176314190448,106.71460206034607,108.27772265965912,108.0830336535993,1.3251667987265796
274,0.5260488699824599,108.58804075468159,13.639719486236572,0.038984748999208445,3.2136409282684326,0.022267995429521705,1e-09,rbf,1,1e-10,1e-07,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-10, 'C': 1e-07}",-6.857179918137887,-4.073186862753749,-8.118381397848419,-3.23953280453166,-5.616634320988892,-5.580983060852121,1.7789985064248952,188,-5.257299086241526,-5.9530067335210015,-4.9500871114867975,-6.165922205758624,-5.570670231018015,-5.579397073605193,0.44349751031921886,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314689783535,101.86289448441015,111.6940904858343,118.8025526279322,109.1975192773959,108.58804075468159,6.503742763298502,266,107.95754080754153,107.01393191294095,110.48173810783209,106.73831696180042,108.20432536905362,108.07917063183372,1.3217723020097805
293,0.5260488699824599,108.58804075468159,13.612029457092286,0.0653207504720941,3.3125994205474854,0.018459015840124087,1e-10,rbf,1,1e-05,1e-07,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-05, 'C': 1e-07}",-6.857179918137887,-4.073186862753749,-8.118381397848419,-3.23953280453166,-5.616634320988892,-5.580983060852121,1.7789985064248952,188,-5.257299086241526,-5.9530067335210015,-4.9500871114867975,-6.165922205758624,-5.570670231018015,-5.579397073605193,0.44349751031921886,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314689783535,101.86289448441015,111.6940904858343,118.8025526279322,109.1975192773959,108.58804075468159,6.503742763298502,266,107.95754080754153,107.01393191294095,110.48173810783209,106.73831696180042,108.20432536905362,108.07917063183372,1.3217723020097805
290,0.5260488699824599,108.58767328895195,13.698679494857789,0.11014174483019981,3.304708194732666,0.019032965612784943,0.0001,rbf,1e-10,0.0001,1e-06,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 1e-10, 'epsilon': 0.0001, 'C': 1e-06}",-6.85717797960245,-4.073186862797625,-8.118381398209332,-3.2395328042542193,-5.6166343210349705,-5.580982673179719,1.7789982284650618,182,-5.257293485408887,-5.953007075897491,-4.950087430821626,-6.165922561404422,-5.57067056543576,-5.579396223793637,0.4434983836772149,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38130937049522,101.86289466914779,111.69409054462275,118.8025526910965,109.1975191693974,108.58767328895195,6.504149902565173,317,107.95278646911892,107.01395703100887,110.48176304478368,106.73833823806214,108.20434941501198,108.0782388395971,1.3218623354565637
289,0.5260488699824599,108.97306689231736,13.604987192153931,0.11119489273041107,3.325917863845825,0.024983395620141405,1e-10,rbf,0.1,1e-07,0.1,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 1e-07, 'C': 0.1}",-6.857158146174506,-4.0731858050241625,-8.119074694371603,-3.2435292679074843,-5.616332443478712,-5.581856071391293,1.7781406331045841,345,-4.940838885967349,-5.619738236320742,-4.6402360976357535,-5.820601778533884,-5.244629284458685,-5.253208856583283,0.43119896217466824,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.36235297733056,101.81956038397264,112.01137886810729,120.83235003394157,108.83969219823477,108.97306689231736,7.197045876818712,142,84.75322708051127,84.6686212444845,87.7380244256285,88.1041893225028,86.11892920409923,86.27659825544526,1.4427033578276176
284,0.5260488699824599,108.58812087143265,13.57837872505188,0.09883357611350194,3.308939552307129,0.016770365090135474,1e-08,rbf,1e-06,1e-08,1e-06,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 1e-08, 'C': 1e-06}",-6.857179930539203,-4.073186281722473,-8.11838234105149,-3.2395323546848367,-5.61663441929509,-5.580983065458619,1.77899899456291,251,-5.257296520974303,-5.953004150693847,-4.950085164407253,-6.165919177078382,-5.570666795682509,-5.579394361767259,0.44349721277425397,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38319447746376,101.86310282800758,111.69463211229933,118.80257118142785,109.19710375796461,108.58812087143265,6.5037389155467045,239,107.95759031396,107.01399991569882,110.48201689594752,106.73811536094533,108.20408629014634,108.0791617553396,1.3218981623443258
283,0.5260488699824599,103.54252379684067,7.893260860443116,0.24150970145367537,1.8104151725769042,0.05932631262730007,1e-09,rbf,1e-09,1,1e-08,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 1e-09, 'epsilon': 1, 'C': 1e-08}",-6.858153588882704,-4.076536687476602,-8.104942637343141,-3.229485849732711,-5.613720235940318,-5.576567799875095,1.7773805881510603,46,-5.251745488267395,-5.947825306476127,-4.941429813916255,-6.163151026769906,-5.563803187189936,-5.573590964523924,0.44518320750033447,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,99.26642470505827,99.0883204278725,103.46460497213353,113.45326987933831,102.43999899980079,103.54252379684067,5.245368838850963,443,101.3788274327305,101.35229441257678,102.37538503080911,104.08505501779983,102.58130268758651,102.35457291630055,1.0003048819876041
282,0.5260488699824599,108.58807304002653,13.735809326171875,0.07574890693103188,3.306489181518555,0.06711722307468367,1e-07,rbf,1e-07,1e-05,1e-06,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-05, 'C': 1e-06}",-6.8571807489114915,-4.073186756371161,-8.118381825240212,-3.239532556156664,-5.6166343261868255,-5.5809832425732715,1.7789988309715743,253,-5.257298567473413,-5.9530064719609825,-4.9500867148634216,-6.1659217232087205,-5.570669581264381,-5.579396611754184,0.4434975290857503,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38316134496922,101.86305769321618,111.69420393070504,118.80259682030203,109.19734541094017,108.58807304002653,6.503727268854499,244,107.95765378462679,107.0140862960356,110.48172436426402,106.73823563505242,108.20430177210216,108.0792003704162,1.3217563986732392
281,0.5260488699824599,108.97306680386768,13.606902551651,0.06434905334979253,3.3024850368499754,0.027677142600614043,0.0001,rbf,10,1e-07,0.1,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 1e-07, 'C': 0.1}",-6.857158145715676,-4.0731858050241625,-8.119074694371603,-3.2435292679074843,-5.616332443478712,-5.581856071299528,1.7781406330387683,344,-4.940838884580332,-5.619738236349267,-4.640236097658809,-5.820601778556753,-5.244629284490689,-5.25320885632717,0.43119896237981076,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.36235253508208,101.81956038397264,112.0113788681073,120.8323500339416,108.8396921982348,108.97306680386768,7.197045970352286,144,84.75471303326061,84.67000988608685,87.73870858417067,88.10493283733331,86.12011244385063,86.27769535694043,1.4423811261817714
278,0.5260488699824599,108.9730663156798,13.506088972091675,0.10094193401260196,3.248042583465576,0.04291990292470047,1e-09,rbf,1,1e-08,0.1,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-08, 'C': 0.1}",-6.857158146144847,-4.073185805031117,-8.119074693618385,-3.243529260304844,-5.616332444179314,-5.581856069855702,1.77814063488647,343,-4.940838885875673,-5.619738237207381,-4.640236097063447,-5.820601775750225,-5.244629285619428,-5.253208856303231,0.43119896176420197,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.3623529487427,101.81956081992101,112.01137852707852,120.83234623489022,108.83969304776654,108.9730663156798,7.197044512245876,145,84.75322073725341,84.66861600874552,87.73802050669278,88.10418436942041,86.11892540919138,86.2765934062607,1.442703898615255
277,0.5260488699824599,108.58804076269323,13.661161327362061,0.05930865842620453,3.325392484664917,0.02277113262402392,1e-05,rbf,1e-06,1e-08,1e-10,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 1e-08, 'C': 1e-10}",-6.857179918139128,-4.0731868626956445,-8.118381397942738,-3.2395328044866742,-5.616634320998721,-5.580983060852581,1.7789985064737093,234,-5.257299412172092,-5.9530070762543685,-4.950087431454871,-6.165922561989267,-5.57067056601078,-5.579397409576275,0.443497522821033,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314690259331,101.86289450524448,111.69409053999695,118.80255262978751,109.19751923584388,108.58804076269323,6.503742762912982,258,107.95756674901334,107.0139568897413,110.48176319229196,106.73833835287121,108.20434941815864,108.07919492041529,1.3217730333255213
275,0.5260488699824599,109.3993226563482,12.988647890090942,0.06704240905817004,3.056144952774048,0.016439514316821894,1e-05,rbf,0.01,0.1,1e-06,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 0.1, 'C': 1e-06}",-6.857253562653652,-4.073192557188634,-8.119808691709531,-3.248958109344278,-5.615749315147337,-5.582992447208687,1.7769334854929308,361,-5.257516683350032,-5.952455154479529,-4.951168842682645,-6.169413253289242,-5.569182389124302,-5.579947264585149,0.4439981860282683,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.45167078220257,101.58825217366201,112.34006643722016,123.52710776273514,108.08951612592108,109.3993226563482,8.1747889458045,126,108.13548025566091,106.58372925238075,111.1739346160453,109.13714116706443,107.24097244961416,108.45425154815311,1.6084482701191518
272,0.5260488699824599,107.4214712057842,10.481431913375854,0.19565183508091927,2.5055992603302,0.04872685587829871,1,rbf,0.1,1e-06,0.01,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 1e-06, 'C': 0.01}",-6.856642739156037,-4.0734738138109305,-8.112495827293044,-3.2430140981946995,-5.614745761435634,-5.580074447978069,1.7762704351439202,106,-5.2237888875150285,-5.917654493094249,-4.915084485162225,-6.132599087294109,-5.535008825840537,-5.544827155781229,0.443669667075593,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,100.65993733948908,100.66815933075584,108.69362898623712,120.5740733760631,106.51155699637587,107.4214712057842,7.304284148948892,392,105.47619137781746,104.47815980717839,106.83872097821421,107.06973428119817,105.33343408260771,105.8392481054032,0.9750140123068962
256,0.5260488699824599,107.4214712057842,10.453700876235962,0.13166274046078313,2.515881156921387,0.0437600938310247,1,rbf,0.1,1e-10,0.001,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 1e-10, 'C': 0.001}",-6.856642739156037,-4.073473813810931,-8.112495827293044,-3.2430140981946995,-5.614745761435634,-5.580074447978069,1.77627043514392,106,-5.25197916015506,-5.947362909461197,-4.9427353742182785,-6.163670455547726,-5.564073600690705,-5.573964300014594,0.4448375173916366,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,100.65993733948908,100.66815933075584,108.69362898623713,120.57407337606311,106.51155699637587,107.4214712057842,7.304284148948898,392,105.9805915240199,104.97640956302132,107.34462786210901,107.58575048479688,105.84127396142355,106.34573067907414,0.9796211719092551
271,0.5260488699824599,108.58804107753501,13.794257926940919,0.14584829081480763,3.163291168212891,0.1252733245318806,1e-10,rbf,1e-07,1e-06,1e-08,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-06, 'C': 1e-08}",-6.8571799264456015,-4.0731868616898765,-8.118381402122308,-3.2395328020478424,-5.61663432104077,-5.58098306266928,1.778998509670376,247,-5.257299404011323,-5.953007070501013,-4.950087424513388,-6.16592255393652,-5.570670556536571,-5.579397401899763,0.4434975229143567,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314704230666,101.86289611649816,111.69409162028299,118.80255306985599,109.19751753873132,108.58804107753501,6.503742608344135,252,107.9575676170363,107.01395817954422,110.4817627788925,106.73833734777148,108.20434896775039,108.07919497819898,1.3217728545629346
269,0.5260488699824599,108.58718346512865,13.747427940368652,0.09028883635598789,3.340781497955322,0.033460999897251056,1e-10,rbf,1e-05,0.0001,0.0001,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1e-05, 'epsilon': 0.0001, 'C': 0.0001}",-6.8571755184391625,-4.0731868610747215,-8.118381476037639,-3.23953249538327,-5.6166343121865445,-5.580982132624267,1.7789979791165025,166,-5.256959749564965,-5.9526659658451955,-4.949769416393101,-6.165568037930222,-5.570337309640912,-5.579060095874879,0.443487179419103,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.37900196724962,101.86291802245458,111.6941341563156,118.80234502319718,109.19751815642624,108.58718346512865,6.504595343912112,341,107.92076362514493,106.98912800866296,110.45693132478213,106.71708461090863,108.18045407699356,108.05287232929845,1.3212955970644433
268,0.5260488699824599,108.14949259484563,13.623533916473388,0.09422011400492135,3.339167261123657,0.027928890331125385,0.0001,rbf,1e-06,1e-06,0.01,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 1e-06, 'C': 0.01}",-6.856533075312935,-4.068592348910521,-8.116983995597261,-3.236644308194092,-5.619281779138346,-5.57960710143063,1.780058187740016,98,-5.2260004233604835,-5.921865500765783,-4.920503058468168,-6.133697905662748,-5.536992118068835,-5.547811801265204,0.442803474403533,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.05949733086041,102.41523691522185,112.02623796353804,118.42283841333894,106.82365235126893,108.14949259484563,6.410590649139124,380,105.81332617653865,104.94131148320164,107.86409659440766,104.73456500833048,106.72583495322388,106.01582684314046,1.162534666828718
267,0.5260488699824599,108.67304530796495,13.533301877975465,0.04464282205051311,3.271438789367676,0.008214370843204649,0.01,rbf,0.1,1e-06,1e-08,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 1e-06, 'C': 1e-08}",-6.8571307479517225,-4.073193725352582,-8.118073251458053,-3.2404331468543015,-5.6166634530878055,-5.581098864940893,1.7786655198803965,288,-5.257147130674368,-5.953258782278349,-4.949855256909197,-6.1662246639129705,-5.570717742719349,-5.579440715298846,0.4437076613960813,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.33562928133586,101.98424935371224,111.55082061522337,119.26263036766834,109.23189692188495,108.67304530796495,6.622852600618578,178,107.83427535637273,107.20645784655972,110.32996920103444,106.97514023573295,108.233948376166,108.11595820317318,1.1936304402342954
265,0.5260488699824599,107.4214712057842,10.527136707305909,0.1484857758031352,2.485977220535278,0.03837043746975006,1,rbf,0.1,1e-07,1e-06,"{'tol': 1, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 1e-07, 'C': 1e-06}",-6.856642739156037,-4.073473813810931,-8.112495827293044,-3.2430140981946995,-5.614745761435634,-5.580074447978069,1.77627043514392,106,-5.255115831261,-5.950668126900082,-4.945812132457072,-6.167127236560114,-5.567307436201459,-5.577206152675946,0.4449672572016145,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,100.65993733948908,100.66815933075586,108.69362898623713,120.57407337606311,106.51155699637587,107.4214712057842,7.304284148948895,392,106.03657994024837,105.03171528591989,107.40078352622136,107.64302828339633,105.89764418797209,106.4019502447516,0.9801333095961724
263,0.5260488699824599,108.59166438432165,13.789391660690308,0.11835105229974338,3.324155330657959,0.014107119723585453,1e-06,rbf,1e-08,1e-09,0.001,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 1e-08, 'epsilon': 1e-09, 'C': 0.001}",-6.8573122347063915,-4.073189193917363,-8.118419074146587,-3.239504425366992,-5.616638377344579,-5.581012661096382,1.7790353298576123,267,-5.257200425758236,-5.952942670920198,-4.950003021606726,-6.1658307508472046,-5.570574531857599,-5.579310280197992,0.44350109881020294,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38325257035352,101.88119593157717,111.70077684254052,118.80744863974282,109.18564793739421,108.59166438432165,6.501895607090561,233,107.96670812103011,107.02836978098918,110.47062151289171,106.7245539279699,108.20114018429572,108.07827870543534,1.3180080856683756
260,0.5260488699824599,108.66801381145896,13.77024221420288,0.06676326115138367,3.310158681869507,0.009203440304412027,0.01,rbf,1e-10,1e-07,1e-09,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 1e-10, 'epsilon': 1e-07, 'C': 1e-09}",-6.857130747953129,-4.07319372535262,-8.118402818264594,-3.2400918251086934,-5.61666037439112,-5.5810958982140315,1.7788493589658936,287,-5.257147163295136,-5.953258816579864,-4.9501035966370575,-6.166109277727009,-5.570712791301265,-5.579466329108067,0.44360669313087114,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.3356292813088,101.98424935371935,111.70399723552056,119.087932465134,109.22826072161223,108.66801381145896,6.580917062617441,186,107.83427793252984,107.20646033130016,110.49228761183143,106.8856467133546,108.23082937084085,108.12990039197139,1.271169653214222
259,0.5260488699824599,108.58804075468159,13.680761241912842,0.027066334739465358,3.3391316413879393,0.01683230687424528,1e-07,rbf,0.001,1e-07,1e-09,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 0.001, 'epsilon': 1e-07, 'C': 1e-09}",-6.857179918137887,-4.073186862753749,-8.118381397848419,-3.23953280453166,-5.616634320988892,-5.580983060852121,1.7789985064248952,188,-5.257299409199044,-5.953007073116694,-4.950087428479652,-6.1659225587621025,-5.570670563034154,-5.579397406518329,0.4434975227267127,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314689783535,101.86289448441015,111.6940904858343,118.8025526279322,109.1975192773959,108.58804075468159,6.503742763298502,266,107.95756648726544,107.0139566357133,110.48176291632817,106.73833816103893,108.20434920371991,108.07919468081316,1.3217730136240966
258,0.5260488699824599,108.58804075468159,13.706263732910156,0.11217430049255418,3.349443817138672,0.03622309178241914,0.0001,rbf,10,1e-05,1e-05,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 1e-05, 'C': 1e-05}",-6.857179918137887,-4.073186862753749,-8.118381397848419,-3.23953280453166,-5.616634320988892,-5.580983060852121,1.7789985064248952,188,-5.257266790588643,-5.952972774050642,-4.950055412300433,-6.165886905509813,-5.570637029503078,-5.579363782390522,0.44349626956990784,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.38314689783535,101.86289448441015,111.6940904858343,118.8025526279322,109.1975192773959,108.58804075468159,6.503742763298502,266,107.95497283515103,107.01145963570818,110.47925725822405,106.73619703795165,108.20194190242556,108.0767657338921,1.3217011477034175
257,0.5260488699824599,108.59172385242357,13.756532001495362,0.05963399785017001,3.3319958686828612,0.01997576891431164,1e-08,rbf,1e-09,1e-10,0.01,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 1e-09, 'epsilon': 1e-10, 'C': 0.01}",-6.857318712853084,-4.073191154635872,-8.118417661231259,-3.239504023286634,-5.616638998553591,-5.581014110112088,1.7790356322824386,268,-5.257198987705767,-5.9529423431677975,-4.950001615485364,-6.1658299427850825,-5.570575341429534,-5.57930964611471,0.4435014346012937,0.5323834196891192,0.5492227979274611,0.4980544747081712,0.5201037613488976,0.5304798962386511,0.016827489019501835,3,0.5244732576985414,0.520259319286872,0.5330524951393389,0.5275437459494491,0.5249513933895009,0.5260560422927405,0.004206924493800373,101.3831314115942,101.88135221438873,111.70003414223144,118.80748767917414,109.18661381472931,108.59172385242357,6.501849121403047,232,107.96692897863933,107.02849953984395,110.46963739103401,106.72411182341428,108.20137551490834,108.07811064956798,1.317721673875536
