DATE,RETURN
2000-01-04,
2000-01-11,3.889379112127367
2000-01-18,0.8511086905129805
2000-01-25,3.4607854891382406
2000-02-01,2.2529113060028467
2000-02-08,-1.240051319845481
2000-02-15,-0.42996593443533904
2000-02-22,0.10145431576563667
2000-02-29,1.516179340910062
2000-03-07,5.175916907568778
2000-03-14,-0.5621501374731608
2000-03-21,-4.6049293717342445
2000-03-28,-1.7919660343539423
2000-04-04,-3.169960048714948
2000-04-11,1.0815413245158112
2000-04-18,-0.5386700212625328
2000-04-25,-3.716518400565372
2000-05-02,3.8714512180690437
2000-05-09,1.4510960693000734
2000-05-16,-0.6364114596567383
2000-05-23,-0.034946706628602435
2000-05-30,0.4990185640634581
2000-06-06,-0.3017604972155752
2000-06-13,3.008445213415412
2000-06-20,4.641922442380109
2000-06-27,1.4157858004098411
2000-07-04,
2000-07-11,0.33829531586517797
2000-07-18,3.927080833413577
2000-07-25,-0.2864305574470816
2000-08-01,1.264696170076718
2000-08-08,1.1342276603934829
2000-08-15,-1.5469921772131912
2000-08-22,-3.707619133604512
2000-08-29,-0.5788287295779959
2000-09-05,0.37125719391136736
2000-09-12,-2.565351805071669
2000-09-19,0.5698021114637797
2000-09-26,0.8849615276982803
2000-10-03,-0.5945878884776601
2000-10-10,4.014634418112538
2000-10-17,0.5410292728247335
2000-10-24,-1.0658317806480522
2000-10-31,-0.4881034705913834
2000-11-07,1.2639349724518745
2000-11-14,1.2170535620255496
2000-11-21,-1.23044057958821
2000-11-28,-6.3214894207062935
2000-12-05,-6.709934199924472
2000-12-12,0.2014775698341076
2000-12-19,-0.6116227017436415
2000-12-26,0.790133485383282
2001-01-02,0.5276996512950549
2001-01-09,1.0152371464017929
2001-01-16,0.09956866795773898
2001-01-23,-1.722290889024114
2001-01-30,0.1718508757700743
2001-02-06,-0.9207562583977148
2001-02-13,-1.319280348456342
2001-02-20,-0.5361672124186591
2001-02-27,-0.035379444911765034
2001-03-06,-0.736716189485831
2001-03-13,-1.6618879592691371
2001-03-20,-0.6901867888655655
2001-03-27,0.7997134587121479
2001-04-03,3.6298158710679207
2001-04-10,3.648473333440672
2001-04-17,-3.2454347457039567
2001-04-24,-6.629509947862643
2001-05-01,-0.3869837723014857
2001-05-08,-1.5959714886422116
2001-05-15,0.2425083468075684
2001-05-22,-0.7034026657379844
2001-05-29,0.5981988423808926
2001-06-05,-1.0718216220024337
2001-06-12,0.6543849768005483
2001-06-19,-0.21802334217690955
2001-06-26,-0.5177526358935314
2001-07-03,0.9942720532050586
2001-07-10,-1.4950141712005038
2001-07-17,-2.6876009070775364
2001-07-24,1.152529084905396
2001-07-31,0.3752349618550088
2001-08-07,1.6825168694988513
2001-08-14,0.8936609966406994
2001-08-21,2.6484406655133963
2001-08-28,1.7456339274062316
2001-09-04,0.2705755092591189
2001-09-11,-0.0361598268268537
2001-09-18,-3.6367644170874684
2001-09-25,0.7890502762414986
2001-10-02,-1.8333119316819688
2001-10-09,1.339305733643803
2001-10-16,-1.6223879963667809
2001-10-23,-2.3224453031370995
2001-10-30,-1.2292437961854752
2001-11-06,-0.350613932928745
2001-11-13,1.4012373126994326
2001-11-20,5.323616340456505
2001-11-27,4.600915994051301
2001-12-04,-2.8015839299279754
2001-12-11,-1.5401844611506732
2001-12-18,0.5173317280220413
2001-12-25,
2002-01-01,
2002-01-08,-2.841100183277989
2002-01-15,0.5809364106839965
2002-01-22,0.4673033253038139
2002-01-29,-3.8124057841738335
2002-02-05,0.19960086467150084
2002-02-12,-2.520942060770004
2002-02-19,-0.828674350066716
2002-02-26,5.432722491179165
2002-03-05,2.7554771962918334
2002-03-12,0.7769411398833359
2002-03-19,-0.03996004049175994
2002-03-26,0.2332815987952763
2002-04-02,3.4087962338911204
2002-04-09,-2.7515783592466203
2002-04-16,1.5773835648854373
2002-04-23,0.0
2002-04-30,-0.4747133252950509
2002-05-07,2.571030084547976
2002-05-14,1.9035009751325216
2002-05-21,-3.2022883757051086
2002-05-28,-1.5554561912928255
2002-06-04,0.8726751138237177
2002-06-11,-0.12383902511463594
2002-06-18,-2.415388167342813
2002-06-25,-0.954752335550202
2002-07-02,0.1491980881015209
2002-07-09,0.07648183929220842
2002-07-16,1.6390824063800211
2002-07-23,0.0
2002-07-30,3.29842760454504
2002-08-06,2.345166103504948
2002-08-13,1.81531947075424
2002-08-20,0.8669610820648543
2002-08-27,-1.3432266706406182
2002-09-03,-1.0666169035663864
2002-09-10,-0.6058584671706058
2002-09-17,-0.20611481017400732
2002-09-24,-0.19467884149877435
2002-10-01,0.3915176289918776
2002-10-08,-0.30400293637335984
2002-10-15,-1.1038747314822128
2002-10-22,-1.3513719166722726
2002-10-29,-1.6278568861385343
2002-11-05,-3.1352898584074307
2002-11-12,0.6512185435261221
2002-11-19,-1.129530081282848
2002-11-26,-1.5295952016870729
2002-12-03,0.256363443830665
2002-12-10,1.5994524907439802
2002-12-17,-0.3655096277260572
2002-12-24,0.1245718006001706
2002-12-31,-0.6387757267867222
2003-01-07,-3.433948995474712
2003-01-14,1.0542733309216512
2003-01-21,0.5401669991052294
2003-01-28,0.8291157583981246
2003-02-04,2.3176357152786764
2003-02-11,2.7759687777596738
2003-02-18,0.1836992889062028
2003-02-25,-3.354097641555809
2003-03-04,2.3272782055375973
2003-03-11,-1.0001434902367825
2003-03-18,-10.148614198417905
2003-03-25,12.442533421239956
2003-04-01,-5.478109908471662
2003-04-08,0.7536371575264766
2003-04-15,3.629221516838799
2003-04-22,-2.7687991531166745
2003-04-29,0.27684415546067603
