date,Open_x,High_x,Low_x,Volume_x,Pct,Direction,50ma,100ma,200ma,MOM_1,MOM_5,Bollinger,MACD,MACD_SIGNAL,MACD_DIFF,cci,adx,trix,atr,RSI,wr_10,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Close_x,Open_y,High_y,Low_y,Close_y,Volume_y
2011-04-15,37.943827383538,38.052861370272,37.599950963837,32475000.0,-0.0017789637536044234,0,38.430048395708425,36.83496012066321,34.62498601925522,-0.0017789637536044234,-0.04163108454311204,-0.757088906314005,0.08671866609943635,0.23087550608864718,-0.14415683998921083,-156.8446689479782,27.638901369995544,0.10025689090404878,0.7559079790446176,0.4064567508835881,97.97979797978795,-0.6112808548932551,0.016980490322524733,0.035533329316096124,0.007181514273575612,0.02444472453908731,0.02013457638523761,0.017354096706520595,0.011465951623573572,0.049035498153587445,37.65027434233,37.943827383538,38.052861370272,37.599950963837,37.65027434233,32475000.0
2011-04-18,37.130266097905,37.197363935895,36.509611096494,50958800.0,-0.02071730897750812,1,38.42349407899699,36.89009987332116,34.6602467931723,-0.02071730897750812,-0.06188647033717831,-1.1353469741848803,-0.058571402608436074,0.17298612434923052,-0.2315575269576666,-219.43644379554414,35.80453943643138,0.06415380427123117,0.783390498101145,0.3476430693034001,89.92974238875969,-0.5544542026106608,0.018676446064737423,0.0302917635493059,0.007074743235463162,0.025438551585803344,0.017287517208956358,0.021067391441269866,0.010057787545570946,0.047102972888197155,36.870261975692,37.130266097905,37.197363935895,36.509611096494,36.870261975692,50958800.0
2011-04-19,37.121878868156,37.499304206852,36.702517380716,26705000.0,0.015698362147402056,1,38.41333296869859,36.94661127481891,34.69632105411692,0.015698362147402056,-0.04266509433964161,-0.7049794447252592,-0.12556287550086154,0.1132763243792121,-0.23883919988007363,-133.2323290883376,37.30688962055896,0.028375545340513498,0.7843473786750632,0.4152579258369878,73.76814988290788,-0.5160588122638885,0.014424397017441257,0.02864409833069068,0.00674458683543402,0.020223414318132942,0.015230525497346237,0.017086362136471262,0.008643187187535465,0.047470826311989935,37.449064700656,37.121878868156,37.499304206852,36.702517380716,37.449064700656,26705000.0
2011-04-20,37.658661572079,37.71737218032,36.853487516195,35542800.0,-0.0020179126138409886,1,38.39765621197235,37.00786662795497,34.72444435354725,-0.0020179126138409886,-0.03654054054054168,-0.6995166511415298,-0.1826464477641636,0.054091769950536946,-0.23673821771470055,-101.42018166126945,35.36527894708947,-0.005754001827971203,0.7900286133500585,0.4092932224727937,75.87822014050202,-0.478895022841662,0.016448691973228333,0.03197875316440526,0.006643043716256345,0.023910355633936516,0.01736160302349356,0.018225320833800185,0.010943436478468214,0.04757798099819954,37.37349576062,37.658661572079,37.71737218032,36.853487516195,37.37349576062,35542800.0
2011-04-21,37.474142517605,37.608338193586,37.004457651673,24368100.0,0.0026929982046541845,1,38.39450359290703,37.06671200498534,34.753029276230556,0.0026929982046541845,-0.006448743606849328,-0.5954077368631073,-0.21725980213958707,-0.0001785444674878734,-0.21708125767209918,-80.99508063626234,33.978414180325544,-0.03575774599569301,0.7767323225331257,0.4212173755606559,72.15496368038885,-0.2945403097285326,0.013515998391751877,0.03802422917881561,0.0059336347442864755,0.017871598911474343,0.016900689132321817,0.015353410143396314,0.008320694073750072,0.0459884568317163,37.474142517605,37.474142517605,37.608338193586,37.004457651673,37.474142517605,24368100.0
2011-04-25,37.448980828359,37.759308329064,37.222525625141,17358900.0,-0.001566696508490284,1,38.38316929332941,37.12921999855409,34.7784495191684,-0.001566696508490284,-0.00623746936956493,-0.5831175354573678,-0.24658609922059327,-0.04946005541810897,-0.1971260438024843,-63.1588905991828,30.582756988651003,-0.06180039686731382,0.7595930640609736,0.415942762108192,71.87499999998435,-0.5540063550592693,0.019763724143689865,0.03155203952362549,0.00792452635091281,0.025710740915254392,0.01818799551104588,0.019512470463462415,0.010496345584920592,0.049595593292791576,37.415431909364,37.448980828359,37.759308329064,37.222525625141,37.415431909364,17358900.0
2011-04-26,37.616725423335,38.103184748765,37.415431909364,25900000.0,0.011432414256881573,1,38.36303814171129,37.18975588720532,34.804593747606035,0.011432414256881573,0.026387625113741375,-0.3206209370620817,-0.23263004001583454,-0.0860940523376541,-0.14653598767818043,-35.517789700245956,23.101118106574585,-0.07953472801878525,0.754461619442404,0.46819376213292485,58.59374999999615,-0.4374387141537222,0.017184903607102002,0.03281880951212374,0.006677633365578744,0.022846260496026734,0.016687108340806472,0.017224302302343997,0.009100481915461842,0.04685566046103452,37.843180626552,37.616725423335,38.103184748765,37.415431909364,37.843180626552,25900000.0
2011-04-27,37.99415076203,38.27092934374,37.784470018311,20857200.0,0.00842198581559983,0,38.349781818155634,37.243812887396146,34.82696379107494,0.00842198581559983,0.019034671814848192,-0.13362135580278667,-0.19362021410675112,-0.10759928469147352,-0.0860209294152776,-8.444968206542033,17.494347007645402,-0.08780746978738853,0.7353185984414468,0.5038128514899012,48.697916666665265,-0.516849697245303,0.0200095954566882,0.033427612086620484,0.007866958688469204,0.02592363051384011,0.015991218025037283,0.019257550903701546,0.00961850779861062,0.04612262285164746,38.161895357006,37.99415076203,38.27092934374,37.784470018311,38.161895357006,20857200.0
2011-04-28,38.254154884243,38.522546236204,38.086410289267,19859000.0,0.007692307692314548,0,38.337724909859155,37.2983055811633,34.851342536665186,0.007692307692314548,0.028949730700172926,0.04055297367983652,-0.13743312540233887,-0.1135660528336466,-0.023867072568692277,26.04725238405419,16.674020101221895,-0.0867129747851164,0.713948409048272,0.5347236012593501,3.3333333333166606,-0.3554763282823794,0.01716528288723613,0.03302705106732736,0.0066494047461864905,0.0224616422413396,0.016538899702915794,0.018840081468918767,0.010559735505344395,0.045038328764216554,38.455448398214,38.254154884243,38.522546236204,38.086410289267,38.455448398214,19859000.0
2011-04-29,38.421899479219,38.598031303943,38.078023059518,23363000.0,-0.004798255179949251,0,38.30329103821321,37.34849491149721,34.87434097113166,-0.004798255179949251,0.021262309758273368,-0.05873635287732017,-0.1065651813281292,-0.11216587853254313,0.005600697204413932,34.65635852500864,17.02563691560957,-0.08143298803854666,0.7000955401466096,0.5130867458129245,15.662650602416637,-0.43995376037313233,0.014841369812728452,0.03245730609892984,0.006936508175743405,0.020386021535052742,0.017589346257432466,0.01616335534926309,0.00953601632956333,0.0459789180227517,38.27092934374,38.421899479219,38.598031303943,38.078023059518,38.27092934374,23363000.0
2011-05-02,38.530933465953,38.572869614697,37.834793396803,25904000.0,-0.009861932938838747,0,38.263310793606934,37.40036796553558,34.90152741656872,-0.009861932938838747,0.012777404169463935,-0.2497574943598025,-0.1112744808658519,-0.1119875989992049,0.000713118133352994,25.51617849482,13.064800363141632,-0.07723378251122504,0.7028084456999945,0.47109643186939115,33.73493975901415,-0.495189165226257,0.02318528618933026,0.03327332807676607,0.010033834609765613,0.034362120449105964,0.01843735275549584,0.019991938913201463,0.013336203491726963,0.0501698083165035,37.893504005045,38.530933465953,38.572869614697,37.834793396803,37.893504005045,25904000.0
2011-05-03,37.700597720823,38.639967452687,37.625112653083,30025500.0,0.01637892872950908,0,38.23274044830851,37.450031452240985,34.93165069488506,0.01637892872950908,0.017730496453890243,0.11151397632212182,-0.06418507747533653,-0.10242709469443122,0.03824201721909469,62.31168819543841,11.688687261613538,-0.06777820703083433,0.7250974709788521,0.538047772887006,6.493506493512522,-0.6720994779366973,0.020059850609310058,0.028014825367938066,0.009268655975747218,0.029402789536918866,0.01272653688988228,0.02314079284346427,0.010318091795621105,0.045532870587580924,38.514159006455,37.700597720823,38.639967452687,37.625112653083,38.514159006455,30025500.0
2011-05-04,38.564482384948,38.614805763441,37.977376302533,22727400.0,-0.009146341463407315,0,38.22832688242945,37.49158926825301,34.95755763356935,-0.009146341463407315,0.0,-0.06456949574688105,-0.05466102033083331,-0.09287387982171165,0.03821285949087834,78.46133771231331,10.705749331950615,-0.058832754818239866,0.7188354702595052,0.49940750720623295,26.760563380284054,-0.46482356858371715,0.01563429690677492,0.03173769181919325,0.00790143444468305,0.021377495610062615,0.017521239719339013,0.017426063914931636,0.0083877459907429,0.04844970260072934,38.161895357006,38.564482384948,38.614805763441,37.977376302533,38.161895357006,22727400.0
2011-05-05,37.943827383538,38.338027181731,37.734146639818,26154500.0,-0.007252747252743386,0,38.21921196733851,37.525212968987354,34.987115553710524,-0.007252747252743386,-0.014830970556164225,-0.18539476462662957,-0.068655437686445,-0.08803019139465833,0.01937475370821333,32.17796171757172,13.828475776556314,-0.0531856209421943,0.7106244039490406,0.4707984452280352,46.15384615384168,-0.6291504546424511,0.01853507908321634,0.032016243686125934,0.007642036852523146,0.025005628376729087,0.015238264452694732,0.021189289444779567,0.011934673598274496,0.04720921235517099,37.885116775296,37.943827383538,38.338027181731,37.734146639818,37.885116775296,26154500.0
2011-05-06,38.13673366776,38.338027181731,37.541240355596,26332300.0,-0.0028780163825466998,0,38.20875059493521,37.55707970669816,35.01225852444708,-0.0028780163825466998,-0.012930089853147031,-0.2185901060743051,-0.0875351945257492,-0.08793119202087651,0.0003959974951273093,13.776006692370373,18.696341966011666,-0.05074536966110379,0.716778862676609,0.4596280341001793,60.946745562083194,-0.6281913074399832,0.022444069768197916,0.030306003662463492,0.008172761354786801,0.03055806962352253,0.014885367141263501,0.021120397746519477,0.011258649630911534,0.04101495129795204,37.776082788562,38.13673366776,38.338027181731,37.541240355596,37.776082788562,26332300.0
2011-05-09,37.532853125847,37.834793396803,37.172202246649,22469500.0,-0.0017761989342980344,0,38.18410024046835,37.59427507443488,35.03506870046028,-0.0017761989342980344,-0.004869411243928146,-0.23045928495910803,-0.10668200881764989,-0.0916813553802312,-0.015000653437418687,-54.67429749354342,26.24942236482176,-0.050862647768492454,0.7129083117821369,0.45251268498302616,63.4285714286034,-0.47094684816293686,0.018395932758929447,0.031788006036303974,0.007921377935951551,0.02599364870155371,0.017133224968293677,0.02068868702620783,0.010392846279888995,0.04562851378002932,37.708984950571,37.532853125847,37.834793396803,37.172202246649,37.708984950571,22469500.0
2011-05-10,37.792857248059,38.161895357006,37.725759410069,20534200.0,0.004448398576516466,0,38.16263793341655,37.63798090600383,35.05663707285108,0.004448398576516466,-0.01655052264807777,-0.04114441170526025,-0.1070859895460643,-0.09476228221339783,-0.012323707332666467,4.12411626078219,24.418289956624196,-0.05074229334143762,0.69433703282877,0.4744182603192126,52.00000000001642,-0.5499857590246608,0.018375336332944053,0.033679704992785976,0.007748647207977736,0.02430010793912929,0.016846175298156317,0.018904995430782785,0.009404093679098068,0.04581952348298998,37.876729545547,37.792857248059,38.161895357006,37.725759410069,37.876729545547,20534200.0
2011-05-11,37.75511471419,37.771889173687,36.996070421924,31519600.0,-0.02059344552699649,0,38.14376142783859,37.67553233982329,35.072807404258654,-0.02059344552699649,-0.027912087912071004,-0.75264799834828,-0.16840535424111636,-0.10949089661894156,-0.0589144576221748,-139.70435347630527,30.202332599103013,-0.05774196514462789,0.7076457535997863,0.3952288851189472,93.87755102037742,-0.3966828848280875,0.017164813485174558,0.0326405542622082,0.006422906983710327,0.023167640874370163,0.015383092569268408,0.01738610166306001,0.00958766061496494,0.04470304242100968,37.09671717891,37.75511471419,37.771889173687,36.996070421924,37.09671717891,31519600.0
2011-05-12,36.987683192175,37.180589476397,36.526385555992,29567900.0,-0.0031652724395448972,0,38.12904343282505,37.7147635418654,35.08993021926579,-0.0031652724395448972,-0.023909674562773486,-0.8191842382040686,-0.2238953768500309,-0.13237179266515944,-0.09152358418487147,-194.62922534712362,37.290104144259615,-0.06953497110419234,0.703828479800159,0.3848155953272397,78.571428571459,-0.6144022914842364,0.01754422280750493,0.029486358388638396,0.007013968470535818,0.022905093845524586,0.014526103099535694,0.018975926469651336,0.009582366823295035,0.04526189351514767,36.979295962426,36.987683192175,37.180589476397,36.526385555992,36.979295962426,29567900.0
2011-05-13,36.95413427318,36.987767064473,36.04831346031,32872500.0,-0.021320027217042736,0,38.08404197573543,37.743777566896945,35.10356875214241,-0.021320027217042736,-0.04196269982238521,-1.276805156465105,-0.3277112270177227,-0.1714396795356721,-0.1562715474820506,-214.40247281436638,44.667355801828336,-0.09077630078625479,0.7206588458260761,0.3232352053753806,94.49838187700249,-0.656046184882823,0.019886151817110377,0.03139820498521392,0.007789149372530501,0.02629695334607448,0.016269067119315313,0.01952173141652806,0.010687250628846819,0.043360215769449206,36.19089636604,36.95413427318,36.987767064473,36.04831346031,36.19089636604,32872500.0
2011-05-16,36.039926230562,36.46767494775,35.830245486842,34951100.0,-0.006257242178436262,0,38.04385470571145,37.76177761097115,35.115783735279315,-0.006257242178436262,-0.046263345195707406,-1.1695476183418774,-0.42337863322318725,-0.22182747027317518,-0.20155116295001207,-180.07674914205285,50.84919913593052,-0.1182682801738992,0.7147138897604989,0.3079895417311816,95.22388059700279,-0.6650669523764693,0.020296686495684647,0.029301176857516334,0.009785863798894194,0.026083712792341986,0.016742202115395243,0.018497057751022995,0.0126033120929806,0.04577471191784359,35.964441162823,36.039926230562,36.46767494775,35.830245486842,35.964441162823,34951100.0
2011-05-17,35.796696567847,36.920585354185,35.7715348786,36277100.0,0.021688432835800908,0,38.024773551007534,37.777911742946785,35.12623974790479,0.021688432835800908,-0.029893711248893062,-0.589829822561754,-0.4312836927895063,-0.2637187147764414,-0.1675649780130649,-108.75226845443174,47.101345510077984,-0.139964377990359,0.745737931605106,0.41103342036498314,65.78171091445583,-0.6003862150463424,0.01584313160798908,0.03132175140316216,0.00658673910225108,0.023662985104715054,0.014829875905526651,0.0181590397940226,0.009458066908087192,0.04632108620503899,36.74445352946,35.796696567847,36.920585354185,35.7715348786,36.74445352946,36277100.0
2011-05-18,36.668968461721,37.105104408658,36.408964339509,24372100.0,0.006162976489402228,0,37.990033317747816,37.796977050110804,35.14015822633532,0.006162976489402228,-0.0033913633280608924,-0.4020559936733575,-0.4144973991127898,-0.29387445164371107,-0.12062294746907876,-61.52852688637491,41.483599584657185,-0.15411978873544543,0.7421952271439558,0.43723353828940614,53.267973856192064,-0.643071263024187,0.016033638329859004,0.0325203671730457,0.00810747652886225,0.025134478184015277,0.01615328370193707,0.018823948063854325,0.010402574495048797,0.04678448066367771,36.970908732678,36.668968461721,37.105104408658,36.408964339509,36.970908732678,24372100.0
2011-05-19,37.172202246649,37.197363935895,36.694130150967,19518000.0,-0.0018148820326856496,0,37.95128161597685,37.81045503311791,35.152867394405035,-0.0018148820326856496,-0.0020412792016295533,-0.4248746576932931,-0.40197466152361017,-0.3154944936196909,-0.08648016790391927,-43.06253967962163,35.96602340282777,-0.16290175068612625,0.725126552699959,0.43111404209311227,55.88235294118458,-0.5492758758714089,0.01943084464874691,0.03274624594401835,0.008192006616169856,0.024769807689307657,0.017405357980222004,0.019780670814916038,0.010642686314617797,0.04688044650822091,36.903810894687,37.172202246649,37.197363935895,36.694130150967,36.903810894687,19518000.0
2011-05-20,36.761227988958,36.979295962426,36.140572987547,29946700.0,-0.01977272727272872,0,37.915121116342796,37.817136093610735,35.16201133859792,-0.01977272727272872,-0.0004634994206372811,-0.8188796883023963,-0.44579130022715674,-0.3415538549411841,-0.10423744528597262,-81.94383436392029,36.972017670140765,-0.17430236546425096,0.7332405828556047,0.37040024245765124,83.15789473684487,-0.5759828756467239,0.020584742055332266,0.03221759791826029,0.00856799865604614,0.02758268320300645,0.0179619441373734,0.01877831401643187,0.011253813593374627,0.046626390445970896,36.174121906542,36.761227988958,36.979295962426,36.140572987547,36.174121906542,29946700.0
2011-05-23,35.56185413488,35.98121562232,35.477981837393,32299500.0,-0.013447716206817506,1,37.86572769602639,37.82103575821238,35.17217666031514,-0.013447716206817506,-0.007695895522411456,-0.9597628482921483,-0.5138462049411316,-0.37601232494117365,-0.137833879999958,-134.89417570148933,41.75438585391432,-0.19066328140446523,0.7305905461622755,0.3363884340656911,92.18750000002859,-0.6335739053405214,0.018571518775279308,0.03118242709330051,0.006849766829249611,0.02477895664795908,0.014872535540251376,0.02051280928277191,0.00977727439117311,0.04296773321696895,35.687662581112,35.56185413488,35.98121562232,35.477981837393,35.687662581112,32299500.0
2011-05-24,35.872181635586,35.997990081818,34.966360822716,39341400.0,-0.00493537015274359,0,37.820152796531914,37.82425736719562,35.18404117588938,-0.00493537015274359,-0.033553983108865815,-0.9064762393740212,-0.5753601794962648,-0.41588189585219193,-0.1594782836440729,-140.41827404465926,47.46040955514435,-0.21006920922869998,0.7520933113722561,0.3247606269972492,80.56801195812851,-0.5558242750541231,0.018902717585019987,0.03209620445941583,0.008695357257165985,0.02576144622270704,0.014618936207460465,0.018806573552010535,0.009185992226126594,0.047411129707594465,35.511530756388,35.872181635586,35.997990081818,34.966360822716,35.511530756388,39341400.0
2011-05-25,35.318624472166,35.855407176088,35.310237242417,26505300.0,-0.001653282947579937,0,37.78491595430064,37.82530864010047,35.198316822998876,-0.001653282947579937,-0.04106170598912495,-0.8202495234855022,-0.6216815450673465,-0.45704182569522295,-0.16463971937212357,-115.78040081435094,51.536140770308656,-0.22997209997414106,0.7373130701078805,0.3207802173692967,78.19548872180464,-0.5240923607952531,0.01785022957027095,0.03132398995994653,0.00798803140048005,0.024263413899190595,0.016004092133712844,0.018711958289233433,0.010483392128938927,0.045296652935305305,35.452820148146,35.318624472166,35.855407176088,35.310237242417,35.452820148146,26505300.0
2011-05-26,35.327011701914,35.721211500108,35.310237242417,21648100.0,0.004258339247685816,0,37.76604607353604,37.818203578595146,35.21917279525816,0.004258339247685816,-0.035227272727277104,-0.6740400130038334,-0.6388453215869987,-0.49340252487357816,-0.14544279671342053,-102.80208720015176,54.44737735256888,-0.24669229151669067,0.7140031549352458,0.34307679208907077,71.42857142858412,-0.650210822953887,0.018327362142981297,0.03206900346994826,0.007877418986081857,0.025318199339298818,0.015632610434903008,0.018486816328291147,0.009005899813935677,0.0470804771018899,35.603790283624,35.327011701914,35.721211500108,35.310237242417,35.603790283624,21648100.0
2011-05-27,35.813471027344,36.19089636604,35.679275351364,24747300.0,0.00800942285041395,0,37.740366172665816,37.80870051784932,35.24128815444695,0.00800942285041395,-0.007883143983307694,-0.48460837582209004,-0.6222641664180628,-0.5191748531824751,-0.10308931323558768,-54.37358003048814,47.457961561919106,-0.25681356230183044,0.7049390783267283,0.38419748084618016,58.64661654136463,-0.5450620659634936,0.019220555828439498,0.032153043307790174,0.008712143199522512,0.022167619211193652,0.01724129155248344,0.017167337538797255,0.009331195202396073,0.0457618551617224,35.888956095083,35.813471027344,36.19089636604,35.679275351364,35.888956095083,24747300.0
2011-05-31,36.266381433779,36.383802650262,35.872181635586,28746300.0,0.010516475812115011,0,37.70254712940275,37.79846690940991,35.26658056681954,0.010516475812115011,0.016216216216225154,-0.2593083670209783,-0.5720738991228558,-0.5297546623705512,-0.042319236752304534,-12.751577441856307,39.30521238373451,-0.25770779949975814,0.6911306452088188,0.43463918598089274,41.72932330826827,-0.5540625336591877,0.01806274206201578,0.03293574791083639,0.00812505975521465,0.02754951109100484,0.01677263124006142,0.01965488132578208,0.010923516865956034,0.0491576629174353,36.266381433779,36.266381433779,36.383802650262,35.872181635586,36.266381433779,28746300.0
2011-06-01,35.956053933074,36.056700690059,34.999909741711,38628700.0,-0.03422756706752195,0,37.64173717541237,37.77765549027141,35.284875829071055,-0.03422756706752195,-0.013698630136987022,-0.8254168723930115,-0.625253560024035,-0.548854441901248,-0.07639911812278699,-110.55560582105561,40.60423875858813,-0.26412398663332426,0.7322264342701891,0.33689747469749504,97.36842105261144,-0.5673719238247863,0.016223588043891363,0.03086084654079558,0.0074899496794816,0.02416572711877043,0.015709449630145388,0.02006742002497421,0.009586570416763316,0.04659237088884158,35.025071430958,35.956053933074,36.056700690059,34.999909741711,35.025071430958,38628700.0
2011-06-02,35.167654336687,35.394109539905,34.24505906432,45964000.0,-0.003591954022991617,0,37.58108056424877,37.76259345501807,35.30341587026227,-0.003591954022991617,-0.015613910574867274,-0.8086505625419933,-0.6698291412269555,-0.5730493817663895,-0.09677975946056594,-153.2575931976468,45.30040732978212,-0.2738402511293522,0.7619995800783899,0.32882638915311163,77.84090909090318,-0.6175021910396816,0.01807747300278073,0.03079716536543068,0.006990021016185156,0.02358072393329625,0.015268690736956641,0.018253429680894596,0.009996578323913083,0.04755358570964461,34.899262984726,35.167654336687,35.394109539905,34.24505906432,34.899262984726,45964000.0
2011-06-03,34.463127037789,35.436045688649,34.400222814673,31833100.0,-0.0009613073780293524,0,37.51758399640723,37.749198064388345,35.320082135048736,-0.0009613073780293524,-0.020730270906928694,-0.7493694957991046,-0.699795916149327,-0.5983986886429771,-0.10139722750634994,-122.04089289061032,47.9892244164064,-0.28436222381962173,0.7815583867853622,0.32657952629519843,77.30061349691675,-0.6591568354857275,0.018207524159460264,0.031663079324289085,0.009263408236679383,0.02650958600709412,0.017084310389940228,0.019955963196718787,0.010441492112411195,0.044386248694397126,34.865714065731,34.463127037789,35.436045688649,34.400222814673,34.865714065731,31833100.0
2011-06-06,34.471514267537,34.588935484021,33.859246495876,40895900.0,-0.02501804185712453,1,37.43447301239018,37.72541150997523,35.335799103985366,-0.02501804185712453,-0.05281607852301662,-1.0436291308519086,-0.7848822194756977,-0.6356953948095212,-0.1491868246661765,-170.68645924291945,52.25013651802027,-0.3023400243440871,0.7976233284331933,0.27413173053591905,94.68438538208548,-0.6143912494519593,0.018783320619156506,0.031853976424733074,0.008694693537037949,0.026297351680498265,0.017011985730408602,0.018663942344338064,0.010609980639951904,0.05215752008617071,33.993442171856,34.471514267537,34.588935484021,33.859246495876,33.993442171856,40895900.0
